camp_airport_dist_km,AirportID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TzDatabaseTimezone,Type,team,city_camp,country_camp,camp_name,camp_lat,camp_long
52.42598228308997,8030,Phoenix Deer Valley Airport,Phoenix ,USA,DVT,KDVT,33.6883010864,-112.083000183,1478,-7,A,America/Phoenix,airport,Türkiye,Mesa,USA,Arizona Athletic Grounds,33.355,-111.683
54.40136972773566,8034,Republic Airport,Farmingdale,USA,FRG,KFRG,40.7288017273,-73.4133987427,82,-5,A,America/New_York,airport,Brazil,New York New Jersey,USA,Columbia Park Training Facility,40.792,-74.0539
25.465511145100713,8121,Portland Troutdale Airport,Troutdale,USA,TTD,KTTD,45.54940032959,-122.40100097656,39,-8,A,America/Los_Angeles,airport,Jordan,Portland,USA,University of Portland,45.572,-122.7265
17.75259771226672,8122,Portland Hillsboro Airport,Hillsboro,USA,HIO,KHIO,45.540401,-122.949997,208,-8,A,America/Los_Angeles,airport,Jordan,Portland,USA,University of Portland,45.572,-122.7265
9.943138361769602,8123,One Police Plaza Heliport,New York,USA,\N,NK39,40.71260070800781,-73.99960327148438,244,-5,A,America/New_York,airport,Brazil,New York New Jersey,USA,Columbia Park Training Facility,40.792,-74.0539
49.269425467299456,8123,One Police Plaza Heliport,New York,USA,\N,NK39,40.71260070800781,-73.99960327148438,244,-5,A,America/New_York,airport,Morocco,New York New Jersey,USA,The Pingry School,40.668,-74.581
42.31194028590374,8123,One Police Plaza Heliport,New York,USA,\N,NK39,40.71260070800781,-73.99960327148438,244,-5,A,America/New_York,airport,Senegal,New York New Jersey,USA,Rutgers University,40.524,-74.435
53.89179859393118,8138,Marin County Airport - Gnoss Field,Novato,USA,NOT,KDVO,38.143600463867,-122.55599975586,2,-8,A,America/Los_Angeles,airport,Australia,San Francisco Bay Area,USA,Oakland Roots/Soul Training Facility,37.7505,-122.1965
40.43192655758776,8143,Montgomery County Airpark,Gaithersburg,USA,GAI,KGAI,39.1683006287,-77.1660003662,539,-5,A,America/New_York,airport,Croatia,Alexandria,USA,Episcopal High School,38.808,-77.103
29.380330086257572,8188,Dallas Executive Airport,Dallas,USA,RBD,KRBD,32.6809005737,-96.8682022095,660,-6,A,America/Chicago,airport,Czechia,Dallas,USA,Mansfield Multipurpose Stadium,32.555,-97.144
52.764068346414334,8188,Dallas Executive Airport,Dallas,USA,RBD,KRBD,32.6809005737,-96.8682022095,660,-6,A,America/Chicago,airport,Sweden,Dallas,USA,FC Dallas Stadium,33.1546,-96.835
66.95023784902912,8194,Westerly State Airport,Washington County,USA,WST,KWST,41.3496017456,-71.8033981323,81,-5,A,America/New_York,airport,Ghana,Boston,USA,Bryant University,41.9173,-71.535
67.25739607673526,8224,Victoria Airport,Patricia Bay,Canada,\N,CAP5,48.6538920506,-123.450450897,0,-8,A,America/Vancouver,airport,Canada,Vancouver,CAN,National Soccer Development Centre,49.2444,-123.251
59.81153856012565,8276,Taunton Municipal King Field,Taunton,USA,\N,KTAN,41.8744010925293,-71.0166015625,43,-5,A,America/New_York,airport,France,Boston,USA,Bentley University,42.3905,-71.221
43.1716169476156,8276,Taunton Municipal King Field,Taunton,USA,\N,KTAN,41.8744010925293,-71.0166015625,43,-5,A,America/New_York,airport,Ghana,Boston,USA,Bryant University,41.9173,-71.535
67.17888847501874,8277,Plymouth Municipal Airport,Plymouth,USA,PYM,KPYM,41.909,-70.728798,148,-5,A,America/New_York,airport,France,Boston,USA,Bentley University,42.3905,-71.221
66.71663040798911,8277,Plymouth Municipal Airport,Plymouth,USA,PYM,KPYM,41.909,-70.728798,148,-5,A,America/New_York,airport,Ghana,Boston,USA,Bryant University,41.9173,-71.535
37.035326879089695,8278,Quonset State Airport,North Kingstown,USA,NCO,KOQU,41.597099304199,-71.412101745605,18,-5,A,America/New_York,airport,Ghana,Boston,USA,Bryant University,41.9173,-71.535
22.588407541897695,8280,Norwood Memorial Airport,Norwood,USA,OWD,KOWD,42.1904983521,-71.1728973389,49,-5,A,America/New_York,airport,France,Boston,USA,Bentley University,42.3905,-71.221
42.62205338414479,8280,Norwood Memorial Airport,Norwood,USA,OWD,KOWD,42.1904983521,-71.1728973389,49,-5,A,America/New_York,airport,Ghana,Boston,USA,Bryant University,41.9173,-71.535
56.831705683786474,8282,Windham Airport,Willimantic,USA,\N,KIJD,41.74399948120117,-72.1802978515625,247,-5,A,America/New_York,airport,Ghana,Boston,USA,Bryant University,41.9173,-71.535
55.64527190134793,8285,Marshfield Municipal George Harlow Field,Marshfield,USA,\N,KGHG,42.09830093383789,-70.67220306396484,11,-5,A,America/New_York,airport,France,Boston,USA,Bentley University,42.3905,-71.221
49.70658735520559,8287,Boire Field,Nashua,USA,ASH,KASH,42.7817001343,-71.51480102539999,199,-5,A,America/New_York,airport,France,Boston,USA,Bentley University,42.3905,-71.221
37.19681352110322,8288,Lawrence Municipal Airport,Lawrence,USA,LWM,KLWM,42.717201232899995,-71.1233978271,148,-5,A,America/New_York,airport,France,Boston,USA,Bentley University,42.3905,-71.221
47.72845691291295,8290,Fitchburg Municipal Airport,Fitchburg,USA,\N,KFIT,42.554100036621094,-71.75900268554688,348,-5,A,America/New_York,airport,France,Boston,USA,Bentley University,42.3905,-71.221
37.30866844332087,8291,Earl L. Small Jr. Field/Stockmar Airport,Villa Rica,USA,\N,20GA,33.756500244099996,-84.88469696039999,1110,-5,A,America/New_York,airport,Uzbekistan,Atlanta,USA,Atlanta United Training Centre,33.969,-84.572
30.71722444047805,8292,Cartersville Airport,Cartersville,USA,\N,KVPC,34.12310028076172,-84.84870147705078,759,-5,A,America/New_York,airport,Uzbekistan,Atlanta,USA,Atlanta United Training Centre,33.969,-84.572
68.61210427894817,8294,Richard B Russell Airport,Rome,USA,RMG,KRMG,34.3506011963,-85.15799713130001,644,-5,A,America/New_York,airport,Uzbekistan,Atlanta,USA,Atlanta United Training Centre,33.969,-84.572
55.840467879967036,8299,Dalton Municipal Airport,Dalton,USA,DNN,KDNN,34.72290039,-84.87020111,709,-5,A,America/New_York,airport,Spain,Chattanooga,USA,Baylor School,35.0822,-85.298
65.45763363504363,8300,West Georgia Regional O V Gray Field,Carrollton,USA,\N,KCTJ,33.63100051879883,-85.1520004272461,1161,-5,A,America/New_York,airport,Uzbekistan,Atlanta,USA,Atlanta United Training Centre,33.969,-84.572
68.0179608588736,8306,Peachtree City Falcon Field,Atlanta,USA,\N,KFFC,33.3572998046875,-84.5718002319336,808,-5,A,America/New_York,airport,Uzbekistan,Atlanta,USA,Atlanta United Training Centre,33.969,-84.572
50.80334094637397,8342,Fort Worth Alliance Airport,Fort Worth,USA,AFW,KAFW,32.9875984192,-97.3188018799,722,-6,A,America/Chicago,airport,Czechia,Dallas,USA,Mansfield Multipurpose Stadium,32.555,-97.144
48.75575711461069,8342,Fort Worth Alliance Airport,Fort Worth,USA,AFW,KAFW,32.9875984192,-97.3188018799,722,-6,A,America/Chicago,airport,Sweden,Dallas,USA,FC Dallas Stadium,33.1546,-96.835
41.236332029247684,8364,Collingwood Airport,Collingwood,Canada,\N,CNY3,44.4491996765,-80.1583023071,730,-5,A,America/Toronto,airport,Panama,New Tecumseth,CAN,Nottawasaga Training Site,44.143,-79.866
7.177190963790367,8366,Lawrence Municipal Airport,Lawrence,USA,LWC,KLWC,39.01119995,-95.21659851,833,-6,A,America/Chicago,airport,Algeria,Kansas City,USA,University of Kansas,38.9543,-95.2558
35.30648192089818,8366,Lawrence Municipal Airport,Lawrence,USA,LWC,KLWC,39.01119995,-95.21659851,833,-6,A,America/Chicago,airport,Argentina,Kansas City,USA,Sporting KC Training Centre,38.9714,-94.8113
58.52416882197658,8366,Lawrence Municipal Airport,Lawrence,USA,LWC,KLWC,39.01119995,-95.21659851,833,-6,A,America/Chicago,airport,England,Kansas City,USA,Swope Soccer Village,39.0247,-94.5394
54.638328522616284,8366,Lawrence Municipal Airport,Lawrence,USA,LWC,KLWC,39.01119995,-95.21659851,833,-6,A,America/Chicago,airport,Netherlands,Kansas City,USA,KC Current Training Facility,39.149,-94.609
13.751305030858246,8379,Pompano Beach Airpark,Pompano Beach,USA,PPM,KPMP,26.247100830078,-80.111099243164,19,-5,A,America/New_York,airport,Curaçao,Boca Raton,USA,Florida Atlantic University,26.3705,-80.102
55.211490260635316,8397,Sky Ranch At Carefree Airport,Carefree,USA,\N,18AZ,33.81809997558594,-111.89800262451172,2568,-7,N,America/Phoenix,airport,Türkiye,Mesa,USA,Arizona Athletic Grounds,33.355,-111.683
46.71808229129861,8445,Flabob Airport,Riverside,USA,\N,KRIR,33.98970031738281,-117.41100311279295,764,-8,A,America/Los_Angeles,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
36.899387099740316,8446,Tacoma Narrows Airport,Tacoma,USA,TIW,KTIW,47.26789856,-122.5780029,294,-8,A,America/Los_Angeles,airport,Belgium,Renton,USA,Seattle Sounders FC Performance Centre and Clubhouse,47.4995,-122.227
35.29366701106559,8504,Wings Field,Philadelphia,USA,BBX,KLOM,40.1375007629,-75.2650985718,302,-5,A,America/New_York,airport,Ivory Coast,Philadelphie,USA,Philadelphia Union,39.8322,-75.3784
41.440183562880414,8509,Zephyrhills Municipal Airport,Zephyrhills,USA,ZPH,KZPH,28.2282009125,-82.15589904790001,90,-5,A,America/New_York,airport,Cape Verde,Tampa,USA,Waters Sportsplex,28.039,-82.52
60.73621002349487,8526,Statesville Regional Airport,Statesville,USA,SVH,KSVH,35.765300750732,-80.953903198242,968,-5,A,America/New_York,airport,Scotland,Charlotte,USA,Charlotte FC,35.2253,-80.853
55.86225185087114,8548,South Jersey Regional Airport,Mount Holly,USA,LLY,KVAY,39.942901611299995,-74.845703125,53,-5,A,America/New_York,airport,Haiti,New York New Jersey,USA,Stockton University,39.501,-74.535
47.08723253800308,8548,South Jersey Regional Airport,Mount Holly,USA,LLY,KVAY,39.942901611299995,-74.845703125,53,-5,A,America/New_York,airport,Ivory Coast,Philadelphie,USA,Philadelphia Union,39.8322,-75.3784
25.20563280422142,8550,Linden Airport,Linden,USA,LDJ,KLDJ,40.617401123,-74.2445983887,23,-5,A,America/New_York,airport,Brazil,New York New Jersey,USA,Columbia Park Training Facility,40.792,-74.0539
28.935522497029826,8550,Linden Airport,Linden,USA,LDJ,KLDJ,40.617401123,-74.2445983887,23,-5,A,America/New_York,airport,Morocco,New York New Jersey,USA,The Pingry School,40.668,-74.581
19.144115380887644,8550,Linden Airport,Linden,USA,LDJ,KLDJ,40.617401123,-74.2445983887,23,-5,A,America/New_York,airport,Senegal,New York New Jersey,USA,Rutgers University,40.524,-74.435
24.435953545421057,8565,Clearwater Air Park,Clearwater,USA,CLW,KCLW,27.9766998291,-82.7586975098,71,-5,A,America/New_York,airport,Cape Verde,Tampa,USA,Waters Sportsplex,28.039,-82.52
54.88399672994153,8601,Pickens County Airport,Jasper,USA,\N,KJZP,34.453399658203125,-84.4573974609375,1535,-5,A,America/New_York,airport,Uzbekistan,Atlanta,USA,Atlanta United Training Centre,33.969,-84.572
62.34949252845836,8608,Ramona Airport,Ramona,USA,\N,KRNM,33.0392,-116.915001,1395,-8,A,America/Los_Angeles,airport,Iran,Tijuana,MEX,Centro Xoloitzcuintle,32.4793,-116.8789
39.28351208433611,8608,Ramona Airport,Ramona,USA,\N,KRNM,33.0392,-116.915001,1395,-8,A,America/Los_Angeles,airport,New Zealand,San Diego,USA,University of San Diego - Torero Stadium,32.77,-117.1875
31.427950898988705,8608,Ramona Airport,Ramona,USA,\N,KRNM,33.0392,-116.915001,1395,-8,A,America/Los_Angeles,airport,Switzerland,San Diego,USA,SDJA,32.9481,-117.234
32.97496184336822,8658,Beverly Municipal Airport,Beverly,USA,BVY,KBVY,42.584201812699995,-70.91649627689999,107,-5,A,America/New_York,airport,France,Boston,USA,Bentley University,42.3905,-71.221
55.12901328927292,8665,Somerset Airport,Somerville,USA,\N,KSMQ,40.625999450683594,-74.67019653320312,105,-5,A,America/New_York,airport,Brazil,New York New Jersey,USA,Columbia Park Training Facility,40.792,-74.0539
8.856719427913015,8665,Somerset Airport,Somerville,USA,\N,KSMQ,40.625999450683594,-74.67019653320312,105,-5,A,America/New_York,airport,Morocco,New York New Jersey,USA,The Pingry School,40.668,-74.581
22.874228324273542,8665,Somerset Airport,Somerville,USA,\N,KSMQ,40.625999450683594,-74.67019653320312,105,-5,A,America/New_York,airport,Senegal,New York New Jersey,USA,Rutgers University,40.524,-74.435
63.57086070303073,8771,Lompoc Airport,Lompoc,USA,LPC,KLPC,34.665599823,-120.468002319,88,-8,A,America/Los_Angeles,airport,Austria,Goleta,USA,UC Santa Barbara - Harder Stadium,34.4128,-119.8455
44.64015818351592,8772,Chester County G O Carlson Airport,Coatesville,USA,CTH,KMQS,39.97900009,-75.8655014,660,-5,A,America/New_York,airport,Ivory Coast,Philadelphie,USA,Philadelphia Union,39.8322,-75.3784
45.022765044829036,8793,Hardwick Field,Cleveland,USA,HDI,KHDI,35.22010040283203,-84.8323974609375,874,-5,A,America/New_York,airport,Spain,Chattanooga,USA,Baylor School,35.0822,-85.298
1.0904510692059153,8796,Renton Municipal Airport,Renton,USA,RNT,KRNT,47.4930992126,-122.216003418,32,-8,A,America/Los_Angeles,airport,Belgium,Renton,USA,Seattle Sounders FC Performance Centre and Clubhouse,47.4995,-122.227
46.88805057840113,8798,Brackett Field,La Verne,USA,POC,KPOC,34.091598510742,-117.78199768066,1011,-8,A,America/Los_Angeles,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
63.75962395095879,8808,Tom B. David Field,Calhoun,USA,\N,KCZL,34.45539856,-84.93920135,647,-5,A,America/New_York,airport,Uzbekistan,Atlanta,USA,Atlanta United Training Centre,33.969,-84.572
32.55294826995746,8811,Georgetown Municipal Airport,Georgetown,USA,\N,KGTU,30.678800582885746,-97.6793975830078,790,-6,A,America/Chicago,airport,Saudi Arabia,Austin,USA,Austin FC Stadium,30.3881,-97.7196
68.74132519641746,8816,Newnan Hospital Heliport,Bengassi,Mali,\N,GA46,33.38090133666992,-84.8010025024414,960,0,N,Africa/Bamako,airport,Uzbekistan,Atlanta,USA,Atlanta United Training Centre,33.969,-84.572
49.46117934889506,8835,Leesburg Executive Airport,Leesburg,USA,\N,KJYO,39.077999,-77.557503,389,-5,A,America/New_York,airport,Croatia,Alexandria,USA,Episcopal High School,38.808,-77.103
32.970844381389405,8864,Palo Alto Airport of Santa Clara County,Palo Alto,USA,PAO,KPAO,37.461101532,-122.114997864,4,-8,A,America/Los_Angeles,airport,Australia,San Francisco Bay Area,USA,Oakland Roots/Soul Training Facility,37.7505,-122.1965
20.861022346671067,8864,Palo Alto Airport of Santa Clara County,Palo Alto,USA,PAO,KPAO,37.461101532,-122.114997864,4,-8,A,America/Los_Angeles,airport,Paraguay,San Francisco Bay Area,USA,Spartan Soccer Complex,37.346,-121.9285
12.483870656074686,8869,Falcon Field,Mesa,USA,MSC,KFFZ,33.4608001709,-111.727996826,1394,-7,A,America/Phoenix,airport,Türkiye,Mesa,USA,Arizona Athletic Grounds,33.355,-111.683
52.34270505780453,8870,Coolidge Municipal Airport,Cooldige,USA,\N,KP08,32.9359016418457,-111.427001953125,1574,-7,A,America/Phoenix,airport,Türkiye,Mesa,USA,Arizona Athletic Grounds,33.355,-111.683
46.04894310212965,8874,Ak-Chin Regional Airport,Phoenix,USA,\N,KA39,32.990806,-111.918528,1300,-7,A,America/Phoenix,airport,Türkiye,Mesa,USA,Arizona Athletic Grounds,33.355,-111.683
48.648941167978414,8935,Lee Airport,Annapolis,USA,ANP,KANP,38.942902,-76.568398,34,-5,A,America/New_York,airport,Croatia,Alexandria,USA,Episcopal High School,38.808,-77.103
12.083954691111455,8982,Hayward Executive Airport,Hayward,USA,HWD,KHWD,37.659198761,-122.122001648,52,-8,A,America/Los_Angeles,airport,Australia,San Francisco Bay Area,USA,Oakland Roots/Soul Training Facility,37.7505,-122.1965
38.7843317515197,8982,Hayward Executive Airport,Hayward,USA,HWD,KHWD,37.659198761,-122.122001648,52,-8,A,America/Los_Angeles,airport,Paraguay,San Francisco Bay Area,USA,Spartan Soccer Complex,37.346,-121.9285
68.18703342708402,9066,Henry County Airport,Hampton,USA,\N,K4A7,33.389099,-84.332397,874,-5,A,America/New_York,airport,Uzbekistan,Atlanta,USA,Atlanta United Training Centre,33.969,-84.572
11.664803428854412,9071,Alameda Naval Air Station,Alameda,USA,NGZ,KNGZ,37.78889846801758,-122.31999969482422,10,-8,U,America/Los_Angeles,airport,Australia,San Francisco Bay Area,USA,Oakland Roots/Soul Training Facility,37.7505,-122.1965
60.133133376082746,9071,Alameda Naval Air Station,Alameda,USA,NGZ,KNGZ,37.78889846801758,-122.31999969482422,10,-8,U,America/Los_Angeles,airport,Paraguay,San Francisco Bay Area,USA,Spartan Soccer Complex,37.346,-121.9285
59.9161600613499,9139,Glendale Municipal Airport,Glendale,USA,\N,KGEU,33.52690124511719,-112.29499816894533,1071,-7,N,America/Phoenix,airport,Türkiye,Mesa,USA,Arizona Athletic Grounds,33.355,-111.683
44.859918901251355,9189,Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,USA,COE,KCOE,47.77429962,-116.8199997,2320,-8,A,America/Los_Angeles,airport,Egypt,Spokane,USA,Gonzaga University,47.668,-117.3985
22.531450688114173,9225,Andrau Airpark,Houston,USA,AAP,KAAP,29.7224998474,-95.5883026123,79,-6,A,America/Chicago,airport,DR Congo,Houston,USA,Houston Training Centre,29.628,-95.382
46.38548662307644,9228,Johnson County Executive Airport,Olathe,USA,OJC,KOJC,38.84759903,-94.73760223,1096,-6,A,America/Chicago,airport,Algeria,Kansas City,USA,University of Kansas,38.9543,-95.2558
15.171229489260131,9228,Johnson County Executive Airport,Olathe,USA,OJC,KOJC,38.84759903,-94.73760223,1096,-6,A,America/Chicago,airport,Argentina,Kansas City,USA,Sporting KC Training Centre,38.9714,-94.8113
26.109121897017605,9228,Johnson County Executive Airport,Olathe,USA,OJC,KOJC,38.84759903,-94.73760223,1096,-6,A,America/Chicago,airport,England,Kansas City,USA,Swope Soccer Village,39.0247,-94.5394
35.30881026180814,9228,Johnson County Executive Airport,Olathe,USA,OJC,KOJC,38.84759903,-94.73760223,1096,-6,A,America/Chicago,airport,Netherlands,Kansas City,USA,KC Current Training Facility,39.149,-94.609
45.37158148110766,9236,Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,Canada,YLK,CYLS,44.4852981567,-79.55560302730001,972,-5,A,America/Toronto,airport,Panama,New Tecumseth,CAN,Nottawasaga Training Site,44.143,-79.866
60.2820486951643,9237,Huronia Airport,Midland,Canada,\N,CYEE,44.6833000183,-79.9282989502,770,-5,A,America/Toronto,airport,Panama,New Tecumseth,CAN,Nottawasaga Training Site,44.143,-79.866
53.481124495118316,9238,Markham Airport,Markham,Canada,\N,CNU8,43.93579864501953,-79.26219940185547,807,-5,A,America/Toronto,airport,Panama,New Tecumseth,CAN,Nottawasaga Training Site,44.143,-79.866
34.03090747860901,9243,Edenvale Aerodrome,Edenvale,Canada,\N,CNV8,44.441101,-79.962799,718,-5,A,America/Toronto,airport,Panama,New Tecumseth,CAN,Nottawasaga Training Site,44.143,-79.866
30.210444145219586,9245,Holland Landing Airpark,Holland Landing,Canada,\N,CLA4,44.08940124511719,-79.49500274658203,855,-5,A,America/Toronto,airport,Panama,New Tecumseth,CAN,Nottawasaga Training Site,44.143,-79.866
24.68876114017772,9249,Brandywine Airport,West Goshen Township,USA,\N,KOQN,39.9901008605957,-75.58190155029297,466,-5,A,America/New_York,airport,Ivory Coast,Philadelphie,USA,Philadelphia Union,39.8322,-75.3784
37.02985109527386,9251,Manassas Regional Airport/Harry P. Davis Field,Manassas,USA,MNZ,KHEF,38.72140121,-77.51540375,192,-5,A,America/New_York,airport,Croatia,Alexandria,USA,Episcopal High School,38.808,-77.103
58.27379985335205,9252,Texas Gulf Coast Regional Airport,Angleton,USA,LJN,KLBX,29.1086006165,-95.462097168,25,-6,A,America/Chicago,airport,DR Congo,Houston,USA,Houston Training Centre,29.628,-95.382
37.143961775141975,9348,Enumclaw Airport,Enumclaw,USA,\N,WA77,47.195701599121094,-122.02200317382812,738,-8,A,America/Los_Angeles,airport,Belgium,Renton,USA,Seattle Sounders FC Performance Centre and Clubhouse,47.4995,-122.227
68.89013828655949,9543,Ogden Hinckley Airport,Ogden,USA,OGD,KOGD,41.195899963379,-112.0120010376,4473,-7,A,America/Denver,airport,Bosnia and Herzegovina,Sandy,USA,RSL Stadium,40.5829,-111.8932
54.99045001240042,9749,Bedwell Harbour Seaplane Base,Bedwell Harbour,Canada,YBW,CAB3,48.75,-123.233001709,0,-8,A,America/Vancouver,airport,Canada,Vancouver,CAN,National Soccer Development Centre,49.2444,-123.251
64.45118548776834,9754,Causey Airport,Liberty,USA,\N,K2A5,35.911800384521484,-79.61759948730469,723,-5,A,America/New_York,airport,Germany,Winston-Salem,USA,Wake Forest University,36.1352,-80.2789
24.458371080092107,9754,Causey Airport,Liberty,USA,\N,K2A5,35.911800384521484,-79.61759948730469,723,-5,A,America/New_York,airport,Norway,Greensboro,USA,UNC Greensboro,36.0688,-79.808
59.797162962041675,9763,Doylestown Airport,Doylestown,USA,DYL,KDYL,40.3330001831,-75.1222991943,394,-5,A,America/New_York,airport,Ivory Coast,Philadelphie,USA,Philadelphia Union,39.8322,-75.3784
59.010961705693404,9763,Doylestown Airport,Doylestown,USA,DYL,KDYL,40.3330001831,-75.1222991943,394,-5,A,America/New_York,airport,Morocco,New York New Jersey,USA,The Pingry School,40.668,-74.581
61.93060513119404,9763,Doylestown Airport,Doylestown,USA,DYL,KDYL,40.3330001831,-75.1222991943,394,-5,A,America/New_York,airport,Senegal,New York New Jersey,USA,Rutgers University,40.524,-74.435
61.28561835310472,9788,Mesquite Metro Airport,Misquite,USA,\N,KHQZ,32.74700164794922,-96.53040313720705,447,-6,A,America/Chicago,airport,Czechia,Dallas,USA,Mansfield Multipurpose Stadium,32.555,-97.144
53.49695111912244,9788,Mesquite Metro Airport,Misquite,USA,\N,KHQZ,32.74700164794922,-96.53040313720705,447,-6,A,America/Chicago,airport,Sweden,Dallas,USA,FC Dallas Stadium,33.1546,-96.835
34.17003951270567,9789,Denton Municipal Airport,Denton,USA,\N,KDTO,33.2006988525,-97.1979980469,642,-6,A,America/Chicago,airport,Sweden,Dallas,USA,FC Dallas Stadium,33.1546,-96.835
14.731752798499079,9790,Austin Executive Airport,Austin,USA,\N,KEDC,30.3974931,-97.5663935,620,-6,A,America/Chicago,airport,Saudi Arabia,Austin,USA,Austin FC Stadium,30.3881,-97.7196
26.923528217641636,9791,Lago Vista Tx Rusty Allen Airport,Lago Vista,USA,\N,KRYW,30.498600006103516,-97.96949768066406,1231,-6,A,America/Chicago,airport,Saudi Arabia,Austin,USA,Austin FC Stadium,30.3881,-97.7196
26.59072543383537,9793,Lakeway Airpark,Lakeway,USA,\N,K3R9,30.357500076293945,-97.99449920654295,909,-6,A,America/Chicago,airport,Saudi Arabia,Austin,USA,Austin FC Stadium,30.3881,-97.7196
63.67708503579982,9938,Asheboro Regional Airport,Asheboro,USA,\N,KHBI,35.65449905,-79.8946991,671,-5,A,\N,airport,Germany,Winston-Salem,USA,Wake Forest University,36.1352,-80.2789
46.72598648256779,9938,Asheboro Regional Airport,Asheboro,USA,\N,KHBI,35.65449905,-79.8946991,671,-5,A,\N,airport,Norway,Greensboro,USA,UNC Greensboro,36.0688,-79.808
53.51687590711565,10017,San Gabriel Valley Airport,El Monte,USA,EMT,KEMT,34.086102,-118.035004,296,-8,E,\N,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
49.20277703465223,10117,Cable Airport,Upland,USA,CCB,KCCB,34.1115989685,-117.68800354,1444,-8,A,\N,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
68.39406813418272,10134,Horace Williams Airport,Chapel Hill,USA,\N,KIGX,35.935001,-79.065902,512,-5,A,\N,airport,Norway,Greensboro,USA,UNC Greensboro,36.0688,-79.808
35.077858438264606,10162,Chino Airport,Chino,USA,CNO,KCNO,33.97470093,-117.637001,650,-8,A,\N,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
43.0596262671172,10169,Madison County Airport,London,USA,\N,KUYF,39.93270111,-83.46199799,1082,-5,A,\N,airport,Ecuador,Columbus,USA,Columbus Crew Performance Centre,39.857,-82.967
37.60428538471716,10360,Half Moon Bay Airport,Half Moon Bay,USA,HAF,KHAF,37.513401031499995,-122.500999451,66,-8,A,\N,airport,Australia,San Francisco Bay Area,USA,Oakland Roots/Soul Training Facility,37.7505,-122.1965
53.86965410939201,10360,Half Moon Bay Airport,Half Moon Bay,USA,HAF,KHAF,37.513401031499995,-122.500999451,66,-8,A,\N,airport,Paraguay,San Francisco Bay Area,USA,Spartan Soccer Complex,37.346,-121.9285
67.05117062197074,11111,Quakertown Airport,Quakertown,USA,UKT,KUKT,40.435199737549,-75.381896972656,526,-5,A,\N,airport,Ivory Coast,Philadelphie,USA,Philadelphia Union,39.8322,-75.3784
15.377801025565189,11153,Peter O Knight Airport,Tampa,USA,TPF,KTPF,27.915599822998,-82.44930267334,8,-5,U,\N,airport,Cape Verde,Tampa,USA,Waters Sportsplex,28.039,-82.52
57.131059094359095,11312,Reid-Hillview Airport of Santa Clara County,San Jose,USA,RHV,KRHV,37.332901001,-121.819000244,135,8,A,\N,airport,Australia,San Francisco Bay Area,USA,Oakland Roots/Soul Training Facility,37.7505,-122.1965
9.78942054727578,11312,Reid-Hillview Airport of Santa Clara County,San Jose,USA,RHV,KRHV,37.332901001,-121.819000244,135,8,A,\N,airport,Paraguay,San Francisco Bay Area,USA,Spartan Soccer Complex,37.346,-121.9285
57.95888235575683,11438,Camarillo Airport,Camarillo - CA,USA,\N,KCMA,34.21369934082031,-119.09400177001952,77,-8,A,\N,airport,Qatar,Santa Barbara,USA,Westmont College,34.4427,-119.661
47.246155443008156,11638,Watsonville Municipal Airport,Watsonville,USA,WVI,KWVI,36.9356994629,-121.790000916,163,-8,A,\N,airport,Paraguay,San Francisco Bay Area,USA,Spartan Soccer Complex,37.346,-121.9285
68.17123844866627,11648,Hollister Municipal Airport,Hollister,USA,HLI,KCVH,36.8932991028,-121.410003662,230,-8,A,\N,airport,Paraguay,San Francisco Bay Area,USA,Spartan Soccer Complex,37.346,-121.9285
60.0895445136121,11722,Squamish Airport,Squamish,Canada,YSE,CYSE,49.7817001343,-123.162002563,171,-8,A,\N,airport,Canada,Vancouver,CAN,National Soccer Development Centre,49.2444,-123.251
52.379854902244844,11742,Union County Airport,Marysville,USA,\N,KMRT,40.224700927734375,-83.35160064697266,1021,-5,A,\N,airport,Ecuador,Columbus,USA,Columbus Crew Performance Centre,39.857,-82.967
12.356234672433754,11828,Davison Army Air Field,Fort Belvoir,USA,DAA,KDAA,38.715000152600005,-77.1809997559,73,\N,\N,\N,airport,Croatia,Alexandria,USA,Episcopal High School,38.808,-77.103
56.78564111389746,11835,San Marcos Regional Airport,San Marcos,USA,\N,KHYI,29.8927,-97.862999,597,\N,\N,\N,airport,Saudi Arabia,Austin,USA,Austin FC Stadium,30.3881,-97.7196
36.2863506763558,11859,Aurora State Airport,Aurora,USA,\N,KUAO,45.247100830078125,-122.7699966430664,200,\N,\N,\N,airport,Jordan,Portland,USA,University of Portland,45.572,-122.7265
9.607631759771788,12090,Vancouver International Seaplane Base,Vancouver,Canada,\N,CAM9,49.177047,-123.168154,0,-8,A,\N,airport,Canada,Vancouver,CAN,National Soccer Development Centre,49.2444,-123.251
