camp_AirportID,camp_name,camp_airport_name,stad_AirportID,stadium_name,stad_airport_name,camp_team,flight_direct_distance_km,has_direct_flight,n_direct_flights,has_any_path,n_layovers,layover_airports,path_distance_km,camp_airport_dist_km,camp_airport_city,camp_Country,camp_IATA,camp_ICAO,camp_airport_lat,camp_airport_lon,camp_Altitude,camp_Timezone,camp_DST,camp_TzDatabaseTimezone,camp_city,camp_country,camp_camp_lat,camp_camp_long,stad_airport_dist_km,stad_City,stad_Country,stad_IATA,stad_ICAO,stad_airport_lat,stad_airport_lon,stad_Altitude,stad_Timezone,stad_DST,stad_TzDatabaseTimezone,stad_city_name,stad_country,stad_lat,stad_lon,stad_camp_direct_distance_km
3458,KC Current Training Facility,Kansas City International Airport,175,BC Place,Abbotsford Airport,Netherlands,2437.783076236145,False,0,True,2.0,"[3670.0, 49.0]",4139.475727738579,18.83290493558764,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.149,-94.609,61.372163720726256,Abbotsford,Canada,YXX,CYXX,49.025299072265625,-122.36100006103516,195,-8,A,America/Vancouver,Vancouver,Canada,49.277,-123.112,2514.945840979794
3458,University of Kansas,Kansas City International Airport,193,BMO Field,Lester B. Pearson International Airport,Algeria,1345.017171860455,True,1,True,0.0,[],1345.017171860455,60.35102989591074,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9543,-95.2558,17.71860007387356,Toronto,Canada,YYZ,CYYZ,43.6772003174,-79.63059997559999,569,-5,A,America/Toronto,Toronto,Canada,43.633,-79.419,1418.8424766070752
3458,Sporting KC Training Centre,Kansas City International Airport,193,BMO Field,Lester B. Pearson International Airport,Argentina,1345.017171860455,True,1,True,0.0,[],1345.017171860455,37.23194342445022,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9714,-94.8113,17.71860007387356,Toronto,Canada,YYZ,CYYZ,43.6772003174,-79.63059997559999,569,-5,A,America/Toronto,Toronto,Canada,43.633,-79.419,1383.6698288010618
3458,Swope Soccer Village,Kansas City International Airport,193,BMO Field,Lester B. Pearson International Airport,England,1345.017171860455,True,1,True,0.0,[],1345.017171860455,33.869884360187115,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.0247,-94.5394,17.71860007387356,Toronto,Canada,YYZ,CYYZ,43.6772003174,-79.63059997559999,569,-5,A,America/Toronto,Toronto,Canada,43.633,-79.419,1360.0392994709484
3458,KC Current Training Facility,Kansas City International Airport,193,BMO Field,Lester B. Pearson International Airport,Netherlands,1345.017171860455,True,1,True,0.0,[],1345.017171860455,18.83290493558764,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.149,-94.609,17.71860007387356,Toronto,Canada,YYZ,CYYZ,43.6772003174,-79.63059997559999,569,-5,A,America/Toronto,Toronto,Canada,43.633,-79.419,1359.197772088016
3458,University of Kansas,Kansas City International Airport,1804,Estadio Akron,Don Miguel Hidalgo Y Costilla International Airport,Algeria,2243.3892244632784,False,0,True,1.0,[3670.0],2251.2877322506365,60.35102989591074,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9543,-95.2558,24.68397472707393,Guadalajara,Mexico,GDL,MMGL,20.521799087524418,-103.31099700927734,5016,-6,S,America/Mexico_City,Zapopan,Mexico,20.689,-103.467,2177.52169833307
3458,Sporting KC Training Centre,Kansas City International Airport,1804,Estadio Akron,Don Miguel Hidalgo Y Costilla International Airport,Argentina,2243.3892244632784,False,0,True,1.0,[3670.0],2251.2877322506365,37.23194342445022,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9714,-94.8113,24.68397472707393,Guadalajara,Mexico,GDL,MMGL,20.521799087524418,-103.31099700927734,5016,-6,S,America/Mexico_City,Zapopan,Mexico,20.689,-103.467,2194.929538879041
3458,Swope Soccer Village,Kansas City International Airport,1804,Estadio Akron,Don Miguel Hidalgo Y Costilla International Airport,England,2243.3892244632784,False,0,True,1.0,[3670.0],2251.2877322506365,33.869884360187115,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.0247,-94.5394,24.68397472707393,Guadalajara,Mexico,GDL,MMGL,20.521799087524418,-103.31099700927734,5016,-6,S,America/Mexico_City,Zapopan,Mexico,20.689,-103.467,2210.2170297720318
3458,KC Current Training Facility,Kansas City International Airport,1804,Estadio Akron,Don Miguel Hidalgo Y Costilla International Airport,Netherlands,2243.3892244632784,False,0,True,1.0,[3670.0],2251.2877322506365,18.83290493558764,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.149,-94.609,24.68397472707393,Guadalajara,Mexico,GDL,MMGL,20.521799087524418,-103.31099700927734,5016,-6,S,America/Mexico_City,Zapopan,Mexico,20.689,-103.467,2220.1823001731887
3458,University of Kansas,Kansas City International Airport,1810,Estadio BBVA,Plan De Guadalupe International Airport,Algeria,1635.1040670706968,False,0,True,1.0,[3550.0],1775.472512945949,60.35102989591074,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9543,-95.2558,69.66412798017214,Saltillo,Mexico,SLW,MMIO,25.54949951171875,-100.9290008544922,4778,-6,S,America/Mexico_City,Guadalupe,Mexico,25.669,-100.247,1549.2225193922113
3458,Sporting KC Training Centre,Kansas City International Airport,1810,Estadio BBVA,Plan De Guadalupe International Airport,Argentina,1635.1040670706968,False,0,True,1.0,[3550.0],1775.472512945949,37.23194342445022,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9714,-94.8113,69.66412798017214,Saltillo,Mexico,SLW,MMIO,25.54949951171875,-100.9290008544922,4778,-6,S,America/Mexico_City,Guadalupe,Mexico,25.669,-100.247,1564.0227030520891
3458,Swope Soccer Village,Kansas City International Airport,1810,Estadio BBVA,Plan De Guadalupe International Airport,England,1635.1040670706968,False,0,True,1.0,[3550.0],1775.472512945949,33.869884360187115,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.0247,-94.5394,69.66412798017214,Saltillo,Mexico,SLW,MMIO,25.54949951171875,-100.9290008544922,4778,-6,S,America/Mexico_City,Guadalupe,Mexico,25.669,-100.247,1577.9789185125996
3458,KC Current Training Facility,Kansas City International Airport,1810,Estadio BBVA,Plan De Guadalupe International Airport,Netherlands,1635.1040670706968,False,0,True,1.0,[3550.0],1775.472512945949,18.83290493558764,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.149,-94.609,69.66412798017214,Saltillo,Mexico,SLW,MMIO,25.54949951171875,-100.9290008544922,4778,-6,S,America/Mexico_City,Guadalupe,Mexico,25.669,-100.247,1588.6860459658883
3458,University of Kansas,Kansas City International Airport,1824,Estadio Azteca,Licenciado Benito Juarez International Airport,Algeria,2247.7117981818205,False,0,True,1.0,[1852.0],3447.8614434725678,60.35102989591074,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9543,-95.2558,16.976668265114725,Mexico City,Mexico,MEX,MMMX,19.4363,-99.072098,7316,-6,S,America/Mexico_City,Mexico City,Mexico,19.303,-99.151,2217.02023676867
3458,Sporting KC Training Centre,Kansas City International Airport,1824,Estadio Azteca,Licenciado Benito Juarez International Airport,Argentina,2247.7117981818205,False,0,True,1.0,[1852.0],3447.8614434725678,37.23194342445022,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9714,-94.8113,16.976668265114725,Mexico City,Mexico,MEX,MMMX,19.4363,-99.072098,7316,-6,S,America/Mexico_City,Mexico City,Mexico,19.303,-99.151,2226.505272457278
3458,Swope Soccer Village,Kansas City International Airport,1824,Estadio Azteca,Licenciado Benito Juarez International Airport,England,2247.7117981818205,False,0,True,1.0,[1852.0],3447.8614434725678,33.869884360187115,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.0247,-94.5394,16.976668265114725,Mexico City,Mexico,MEX,MMMX,19.4363,-99.072098,7316,-6,S,America/Mexico_City,Mexico City,Mexico,19.303,-99.151,2237.3359935070166
3458,KC Current Training Facility,Kansas City International Airport,1824,Estadio Azteca,Licenciado Benito Juarez International Airport,Netherlands,2247.7117981818205,False,0,True,1.0,[1852.0],3447.8614434725678,18.83290493558764,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.149,-94.609,16.976668265114725,Mexico City,Mexico,MEX,MMMX,19.4363,-99.072098,7316,-6,S,America/Mexico_City,Mexico City,Mexico,19.303,-99.151,2249.512311227036
3458,University of Kansas,Kansas City International Airport,1825,Estadio BBVA,General Mariano Escobedo International Airport,Algeria,1585.139362236754,False,0,True,1.0,[1852.0],3611.848264663923,60.35102989591074,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9543,-95.2558,18.57231870672953,Monterrey,Mexico,MTY,MMMY,25.7784996033,-100.107002258,1278,-6,S,America/Mexico_City,Guadalupe,Mexico,25.669,-100.247,1549.2225193922113
3458,Sporting KC Training Centre,Kansas City International Airport,1825,Estadio BBVA,General Mariano Escobedo International Airport,Argentina,1585.139362236754,False,0,True,1.0,[1852.0],3611.848264663923,37.23194342445022,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9714,-94.8113,18.57231870672953,Monterrey,Mexico,MTY,MMMY,25.7784996033,-100.107002258,1278,-6,S,America/Mexico_City,Guadalupe,Mexico,25.669,-100.247,1564.0227030520891
3458,Swope Soccer Village,Kansas City International Airport,1825,Estadio BBVA,General Mariano Escobedo International Airport,England,1585.139362236754,False,0,True,1.0,[1852.0],3611.848264663923,33.869884360187115,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.0247,-94.5394,18.57231870672953,Monterrey,Mexico,MTY,MMMY,25.7784996033,-100.107002258,1278,-6,S,America/Mexico_City,Guadalupe,Mexico,25.669,-100.247,1577.9789185125996
3458,KC Current Training Facility,Kansas City International Airport,1825,Estadio BBVA,General Mariano Escobedo International Airport,Netherlands,1585.139362236754,False,0,True,1.0,[1852.0],3611.848264663923,18.83290493558764,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.149,-94.609,18.57231870672953,Monterrey,Mexico,MTY,MMMY,25.7784996033,-100.107002258,1278,-6,S,America/Mexico_City,Guadalupe,Mexico,25.669,-100.247,1588.6860459658883
3458,University of Kansas,Kansas City International Airport,1850,Estadio Azteca,Licenciado Adolfo Lopez Mateos International Airport,Algeria,2267.8395294458137,False,0,True,1.0,[1852.0],3500.8006895029903,60.35102989591074,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9543,-95.2558,43.71214307013918,Toluca,Mexico,TLC,MMTO,19.3370990753,-99.56600189210002,8466,-6,S,America/Mexico_City,Mexico City,Mexico,19.303,-99.151,2217.02023676867
3458,Sporting KC Training Centre,Kansas City International Airport,1850,Estadio Azteca,Licenciado Adolfo Lopez Mateos International Airport,Argentina,2267.8395294458137,False,0,True,1.0,[1852.0],3500.8006895029903,37.23194342445022,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9714,-94.8113,43.71214307013918,Toluca,Mexico,TLC,MMTO,19.3370990753,-99.56600189210002,8466,-6,S,America/Mexico_City,Mexico City,Mexico,19.303,-99.151,2226.505272457278
3458,Swope Soccer Village,Kansas City International Airport,1850,Estadio Azteca,Licenciado Adolfo Lopez Mateos International Airport,England,2267.8395294458137,False,0,True,1.0,[1852.0],3500.8006895029903,33.869884360187115,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.0247,-94.5394,43.71214307013918,Toluca,Mexico,TLC,MMTO,19.3370990753,-99.56600189210002,8466,-6,S,America/Mexico_City,Mexico City,Mexico,19.303,-99.151,2237.3359935070166
3458,KC Current Training Facility,Kansas City International Airport,1850,Estadio Azteca,Licenciado Adolfo Lopez Mateos International Airport,Netherlands,2267.8395294458137,False,0,True,1.0,[1852.0],3500.8006895029903,18.83290493558764,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.149,-94.609,43.71214307013918,Toluca,Mexico,TLC,MMTO,19.3370990753,-99.56600189210002,8466,-6,S,America/Mexico_City,Mexico City,Mexico,19.303,-99.151,2249.512311227036
3458,University of Kansas,Kansas City International Airport,3447,Lincoln Financial Field,Trenton Mercer Airport,Algeria,1700.2955326702422,False,0,True,1.0,[3682.0],2241.2696420118336,60.35102989591074,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9543,-95.2558,51.52339700422132,Trenton,United States,TTN,KTTN,40.27669906616211,-74.8134994506836,213,-5,A,America/New_York,Philadelphia,USA,39.901,-75.168,1724.9080662060035
3458,Sporting KC Training Centre,Kansas City International Airport,3447,Lincoln Financial Field,Trenton Mercer Airport,Argentina,1700.2955326702422,False,0,True,1.0,[3682.0],2241.2696420118336,37.23194342445022,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9714,-94.8113,51.52339700422132,Trenton,United States,TTN,KTTN,40.27669906616211,-74.8134994506836,213,-5,A,America/New_York,Philadelphia,USA,39.901,-75.168,1686.7146195400894
3458,Swope Soccer Village,Kansas City International Airport,3447,Lincoln Financial Field,Trenton Mercer Airport,England,1700.2955326702422,False,0,True,1.0,[3682.0],2241.2696420118336,33.869884360187115,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.0247,-94.5394,51.52339700422132,Trenton,United States,TTN,KTTN,40.27669906616211,-74.8134994506836,213,-5,A,America/New_York,Philadelphia,USA,39.901,-75.168,1662.5574743351228
3458,KC Current Training Facility,Kansas City International Airport,3447,Lincoln Financial Field,Trenton Mercer Airport,Netherlands,1700.2955326702422,False,0,True,1.0,[3682.0],2241.2696420118336,18.83290493558764,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.149,-94.609,51.52339700422132,Trenton,United States,TTN,KTTN,40.27669906616211,-74.8134994506836,213,-5,A,America/New_York,Philadelphia,USA,39.901,-75.168,1666.2548386002288
3458,University of Kansas,Kansas City International Airport,3448,Gillette Stadium,General Edward Lawrence Logan International Airport,Algeria,2016.8494852741728,True,1,True,0.0,[],2016.8494852741728,60.35102989591074,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9543,-95.2558,37.115802032334706,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20,-5,A,America/New_York,Foxborough,USA,42.091,-71.264,2050.6557690216673
3458,Sporting KC Training Centre,Kansas City International Airport,3448,Gillette Stadium,General Edward Lawrence Logan International Airport,Argentina,2016.8494852741728,True,1,True,0.0,[],2016.8494852741728,37.23194342445022,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9714,-94.8113,37.115802032334706,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20,-5,A,America/New_York,Foxborough,USA,42.091,-71.264,2013.4266895914382
3458,Swope Soccer Village,Kansas City International Airport,3448,Gillette Stadium,General Edward Lawrence Logan International Airport,England,2016.8494852741728,True,1,True,0.0,[],2016.8494852741728,33.869884360187115,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.0247,-94.5394,37.115802032334706,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20,-5,A,America/New_York,Foxborough,USA,42.091,-71.264,1989.2327763343292
3458,KC Current Training Facility,Kansas City International Airport,3448,Gillette Stadium,General Edward Lawrence Logan International Airport,Netherlands,2016.8494852741728,True,1,True,0.0,[],2016.8494852741728,18.83290493558764,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.149,-94.609,37.115802032334706,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20,-5,A,America/New_York,Foxborough,USA,42.091,-71.264,1990.8980522235997
3458,University of Kansas,Kansas City International Airport,3453,Levi's Stadium,Metropolitan Oakland International Airport,Algeria,2390.597016188281,True,1,True,0.0,[],2390.597016188281,60.35102989591074,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9543,-95.2558,41.73900124136388,Oakland,United States,OAK,KOAK,37.721298,-122.221001,9,-8,A,America/Los_Angeles,Santa Clara,USA,37.403,-121.97,2333.0582479277073
3458,Sporting KC Training Centre,Kansas City International Airport,3453,Levi's Stadium,Metropolitan Oakland International Airport,Argentina,2390.597016188281,True,1,True,0.0,[],2390.597016188281,37.23194342445022,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9714,-94.8113,41.73900124136388,Oakland,United States,OAK,KOAK,37.721298,-122.221001,9,-8,A,America/Los_Angeles,Santa Clara,USA,37.403,-121.97,2371.2401083283285
3458,Swope Soccer Village,Kansas City International Airport,3453,Levi's Stadium,Metropolitan Oakland International Airport,England,2390.597016188281,True,1,True,0.0,[],2390.597016188281,33.869884360187115,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.0247,-94.5394,41.73900124136388,Oakland,United States,OAK,KOAK,37.721298,-122.221001,9,-8,A,America/Los_Angeles,Santa Clara,USA,37.403,-121.97,2394.217288473536
3458,KC Current Training Facility,Kansas City International Airport,3453,Levi's Stadium,Metropolitan Oakland International Airport,Netherlands,2390.597016188281,True,1,True,0.0,[],2390.597016188281,18.83290493558764,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.149,-94.609,41.73900124136388,Oakland,United States,OAK,KOAK,37.721298,-122.221001,9,-8,A,America/Los_Angeles,Santa Clara,USA,37.403,-121.97,2387.216126007947
3458,University of Kansas,Kansas City International Airport,3469,Levi's Stadium,San Francisco International Airport,Algeria,2406.350499645758,True,2,True,0.0,[],2406.350499645758,60.35102989591074,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9543,-95.2558,43.04604747484669,San Francisco,United States,SFO,KSFO,37.61899948120117,-122.375,13,-8,A,America/Los_Angeles,Santa Clara,USA,37.403,-121.97,2333.0582479277073
3458,Sporting KC Training Centre,Kansas City International Airport,3469,Levi's Stadium,San Francisco International Airport,Argentina,2406.350499645758,True,2,True,0.0,[],2406.350499645758,37.23194342445022,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9714,-94.8113,43.04604747484669,San Francisco,United States,SFO,KSFO,37.61899948120117,-122.375,13,-8,A,America/Los_Angeles,Santa Clara,USA,37.403,-121.97,2371.2401083283285
3458,Swope Soccer Village,Kansas City International Airport,3469,Levi's Stadium,San Francisco International Airport,England,2406.350499645758,True,2,True,0.0,[],2406.350499645758,33.869884360187115,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.0247,-94.5394,43.04604747484669,San Francisco,United States,SFO,KSFO,37.61899948120117,-122.375,13,-8,A,America/Los_Angeles,Santa Clara,USA,37.403,-121.97,2394.217288473536
3458,KC Current Training Facility,Kansas City International Airport,3469,Levi's Stadium,San Francisco International Airport,Netherlands,2406.350499645758,True,2,True,0.0,[],2406.350499645758,18.83290493558764,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.149,-94.609,43.04604747484669,San Francisco,United States,SFO,KSFO,37.61899948120117,-122.375,13,-8,A,America/Los_Angeles,Santa Clara,USA,37.403,-121.97,2387.216126007947
3458,University of Kansas,Kansas City International Airport,3484,SoFi Stadium,Los Angeles International Airport,Algeria,2189.652649150308,True,3,True,0.0,[],2189.652649150308,60.35102989591074,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9543,-95.2558,6.470576991951525,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125,-8,A,America/Los_Angeles,Inglewood,USA,33.953,-118.339,2131.6286332258705
3458,Sporting KC Training Centre,Kansas City International Airport,3484,SoFi Stadium,Los Angeles International Airport,Argentina,2189.652649150308,True,3,True,0.0,[],2189.652649150308,37.23194342445022,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9714,-94.8113,6.470576991951525,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125,-8,A,America/Los_Angeles,Inglewood,USA,33.953,-118.339,2169.9643611669226
3458,Swope Soccer Village,Kansas City International Airport,3484,SoFi Stadium,Los Angeles International Airport,England,2189.652649150308,True,3,True,0.0,[],2189.652649150308,33.869884360187115,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.0247,-94.5394,6.470576991951525,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125,-8,A,America/Los_Angeles,Inglewood,USA,33.953,-118.339,2194.035521169991
3458,KC Current Training Facility,Kansas City International Airport,3484,SoFi Stadium,Los Angeles International Airport,Netherlands,2189.652649150308,True,3,True,0.0,[],2189.652649150308,18.83290493558764,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.149,-94.609,6.470576991951525,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125,-8,A,America/Los_Angeles,Inglewood,USA,33.953,-118.339,2189.9320249843945
3458,University of Kansas,Kansas City International Airport,3494,MetLife Stadium,Newark Liberty International Airport,Algeria,1753.0123150544425,True,1,True,0.0,[],1753.0123150544425,60.35102989591074,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9543,-95.2558,15.646640584080044,Newark,United States,EWR,KEWR,40.692501068115234,-74.168701171875,18,-5,A,America/New_York,East Rutherford,USA,40.814,-74.075,1814.5559781981951
3458,Sporting KC Training Centre,Kansas City International Airport,3494,MetLife Stadium,Newark Liberty International Airport,Argentina,1753.0123150544425,True,1,True,0.0,[],1753.0123150544425,37.23194342445022,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9714,-94.8113,15.646640584080044,Newark,United States,EWR,KEWR,40.692501068115234,-74.168701171875,18,-5,A,America/New_York,East Rutherford,USA,40.814,-74.075,1776.712864984639
3458,Swope Soccer Village,Kansas City International Airport,3494,MetLife Stadium,Newark Liberty International Airport,England,1753.0123150544425,True,1,True,0.0,[],1753.0123150544425,33.869884360187115,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.0247,-94.5394,15.646640584080044,Newark,United States,EWR,KEWR,40.692501068115234,-74.168701171875,18,-5,A,America/New_York,East Rutherford,USA,40.814,-74.075,1752.483992312758
3458,KC Current Training Facility,Kansas City International Airport,3494,MetLife Stadium,Newark Liberty International Airport,Netherlands,1753.0123150544425,True,1,True,0.0,[],1753.0123150544425,18.83290493558764,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.149,-94.609,15.646640584080044,Newark,United States,EWR,KEWR,40.692501068115234,-74.168701171875,18,-5,A,America/New_York,East Rutherford,USA,40.814,-74.075,1755.2721271479206
3458,University of Kansas,Kansas City International Airport,3502,AT&T Stadium,Dallas Love Field,Algeria,742.4847596741461,True,2,True,0.0,[],742.4847596741461,60.35102989591074,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9543,-95.2558,25.093760164684063,Dallas,United States,DAL,KDAL,32.847099,-96.851799,487,-6,A,America/Chicago,Dallas,USA,32.748,-97.093,709.6468916600445
3458,Sporting KC Training Centre,Kansas City International Airport,3502,AT&T Stadium,Dallas Love Field,Argentina,742.4847596741461,True,2,True,0.0,[],742.4847596741461,37.23194342445022,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9714,-94.8113,25.093760164684063,Dallas,United States,DAL,KDAL,32.847099,-96.851799,487,-6,A,America/Chicago,Dallas,USA,32.748,-97.093,721.8383956365029
3458,Swope Soccer Village,Kansas City International Airport,3502,AT&T Stadium,Dallas Love Field,England,742.4847596741461,True,2,True,0.0,[],742.4847596741461,33.869884360187115,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.0247,-94.5394,25.093760164684063,Dallas,United States,DAL,KDAL,32.847099,-96.851799,487,-6,A,America/Chicago,Dallas,USA,32.748,-97.093,734.7786408984862
3458,KC Current Training Facility,Kansas City International Airport,3502,AT&T Stadium,Dallas Love Field,Netherlands,742.4847596741461,True,2,True,0.0,[],742.4847596741461,18.83290493558764,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.149,-94.609,25.093760164684063,Dallas,United States,DAL,KDAL,32.847099,-96.851799,487,-6,A,America/Chicago,Dallas,USA,32.748,-97.093,745.9637582814006
3458,University of Kansas,Kansas City International Airport,3533,Hard Rock Stadium,Fort Lauderdale Hollywood International Airport,Algeria,1999.5433464692665,True,1,True,0.0,[],1999.5433464692665,60.35102989591074,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9543,-95.2558,15.386563086986357,Fort Lauderdale,United States,FLL,KFLL,26.072599,-80.152702,9,-5,A,America/New_York,Miami Gardens,USA,25.958,-80.239,2012.8069423378463
3458,Sporting KC Training Centre,Kansas City International Airport,3533,Hard Rock Stadium,Fort Lauderdale Hollywood International Airport,Argentina,1999.5433464692665,True,1,True,0.0,[],1999.5433464692665,37.23194342445022,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,38.9714,-94.8113,15.386563086986357,Fort Lauderdale,United States,FLL,KFLL,26.072599,-80.152702,9,-5,A,America/New_York,Miami Gardens,USA,25.958,-80.239,1985.4914629432237
3458,Swope Soccer Village,Kansas City International Airport,3533,Hard Rock Stadium,Fort Lauderdale Hollywood International Airport,England,1999.5433464692665,True,1,True,0.0,[],1999.5433464692665,33.869884360187115,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,1026,-6,A,America/Chicago,Kansas City,USA,39.0247,-94.5394,15.386563086986357,Fort Lauderdale,United States,FLL,KFLL,26.072599,-80.152702,9,-5,A,America/New_York,Miami Gardens,USA,25.958,-80.239,1972.287889471
