"REF_DATE","GEO","DGUID","Air passenger traffic","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Gaspé, Quebec","","Passenger flights","Number","223","units","0","v65778693","28.8","","x","","","0"
"2015","Gethsemani, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778710","31.1","","x","","","0"
"2015","Gethsemani, Quebec","","Passengers enplaned","Number","223","units","0","v65778711","31.2","","x","","","0"
"2015","Gethsemani, Quebec","","Passengers deplaned","Number","223","units","0","v65778712","31.3","","x","","","0"
"2015","Gethsemani, Quebec","","Total, passenger sector","Number","223","units","0","v65778713","31.4","","x","","","0"
"2015","Gethsemani, Quebec","","Domestic sector","Number","223","units","0","v65778714","31.5","","x","","","0"
"2015","Gethsemani, Quebec","","Transborder sector","Number","223","units","0","v65778715","31.6","0","","","","0"
"2015","Gethsemani, Quebec","","Other International sector","Number","223","units","0","v65778716","31.7","0","","","","0"
"2015","Gethsemani, Quebec","","Passenger flights","Number","223","units","0","v65778717","31.8","","x","","","0"
"2015","Grosse Île, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65781542","23672.1","","x","","","0"
"2015","Grosse Île, Quebec","","Passengers enplaned","Number","223","units","0","v65781543","23672.2","0","","","","0"
"2015","Grosse Île, Quebec","","Passengers deplaned","Number","223","units","0","v65781544","23672.3","","x","","","0"
"2015","Grosse Île, Quebec","","Total, passenger sector","Number","223","units","0","v65781545","23672.4","","x","","","0"
"2015","Grosse Île, Quebec","","Domestic sector","Number","223","units","0","v65781546","23672.5","","x","","","0"
"2015","Grosse Île, Quebec","","Transborder sector","Number","223","units","0","v65781547","23672.6","0","","","","0"
"2015","Grosse Île, Quebec","","Other International sector","Number","223","units","0","v65781548","23672.7","0","","","","0"
"2015","Grosse Île, Quebec","","Passenger flights","Number","223","units","0","v65781549","23672.8","","x","","","0"
"2015","Havre St Pierre, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778622","19.1","","x","","","0"
"2015","Havre St Pierre, Quebec","","Passengers enplaned","Number","223","units","0","v65778623","19.2","","x","","","0"
"2015","Havre St Pierre, Quebec","","Passengers deplaned","Number","223","units","0","v65778624","19.3","","x","","","0"
"2015","Havre St Pierre, Quebec","","Total, passenger sector","Number","223","units","0","v65778625","19.4","","x","","","0"
"2015","Havre St Pierre, Quebec","","Domestic sector","Number","223","units","0","v65778626","19.5","","x","","","0"
"2015","Havre St Pierre, Quebec","","Transborder sector","Number","223","units","0","v65778627","19.6","0","","","","0"
"2015","Havre St Pierre, Quebec","","Other International sector","Number","223","units","0","v65778628","19.7","0","","","","0"
"2015","Havre St Pierre, Quebec","","Passenger flights","Number","223","units","0","v65778629","19.8","","x","","","0"
"2015","Île au Ruau, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65781534","23605.1","","..","","","0"
"2015","Île au Ruau, Quebec","","Passengers enplaned","Number","223","units","0","v65781535","23605.2","","..","","","0"
"2015","Île au Ruau, Quebec","","Passengers deplaned","Number","223","units","0","v65781536","23605.3","","..","","","0"
"2015","Île au Ruau, Quebec","","Total, passenger sector","Number","223","units","0","v65781537","23605.4","","..","","","0"
"2015","Île au Ruau, Quebec","","Domestic sector","Number","223","units","0","v65781538","23605.5","","..","","","0"
"2015","Île au Ruau, Quebec","","Transborder sector","Number","223","units","0","v65781539","23605.6","","..","","","0"
"2015","Île au Ruau, Quebec","","Other International sector","Number","223","units","0","v65781540","23605.7","","..","","","0"
"2015","Île au Ruau, Quebec","","Passenger flights","Number","223","units","0","v65781541","23605.8","","..","","","0"
"2015","Île d'Anticosti, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v97330876","6052.1","","x","","","0"
"2015","Île d'Anticosti, Quebec","","Passengers enplaned","Number","223","units","0","v97330877","6052.2","","x","","","0"
"2015","Île d'Anticosti, Quebec","","Passengers deplaned","Number","223","units","0","v97330878","6052.3","","x","","","0"
"2015","Île d'Anticosti, Quebec","","Total, passenger sector","Number","223","units","0","v97330879","6052.4","","x","","","0"
"2015","Île d'Anticosti, Quebec","","Domestic sector","Number","223","units","0","v97330880","6052.5","","x","","","0"
"2015","Île d'Anticosti, Quebec","","Transborder sector","Number","223","units","0","v97330881","6052.6","0","","","","0"
"2015","Île d'Anticosti, Quebec","","Other International sector","Number","223","units","0","v97330882","6052.7","0","","","","0"
"2015","Île d'Anticosti, Quebec","","Passenger flights","Number","223","units","0","v97330883","6052.8","","x","","","0"
"2015","Ile Madame, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65781622","24111.1","","..","","","0"
"2015","Ile Madame, Quebec","","Passengers enplaned","Number","223","units","0","v65781623","24111.2","","..","","","0"
"2015","Ile Madame, Quebec","","Passengers deplaned","Number","223","units","0","v65781624","24111.3","","..","","","0"
"2015","Ile Madame, Quebec","","Total, passenger sector","Number","223","units","0","v65781625","24111.4","","..","","","0"
"2015","Ile Madame, Quebec","","Domestic sector","Number","223","units","0","v65781626","24111.5","","..","","","0"
"2015","Ile Madame, Quebec","","Transborder sector","Number","223","units","0","v65781627","24111.6","","..","","","0"
"2015","Ile Madame, Quebec","","Other International sector","Number","223","units","0","v65781628","24111.7","","..","","","0"
"2015","Ile Madame, Quebec","","Passenger flights","Number","223","units","0","v65781629","24111.8","","..","","","0"
"2015","Île-aux-Grues, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65781078","5295.1","","x","","","0"
"2015","Île-aux-Grues, Quebec","","Passengers enplaned","Number","223","units","0","v65781079","5295.2","","x","","","0"
"2015","Île-aux-Grues, Quebec","","Passengers deplaned","Number","223","units","0","v65781080","5295.3","","x","","","0"
"2015","Île-aux-Grues, Quebec","","Total, passenger sector","Number","223","units","0","v65781081","5295.4","","x","","","0"
"2015","Île-aux-Grues, Quebec","","Domestic sector","Number","223","units","0","v65781082","5295.5","","x","","","0"
"2015","Île-aux-Grues, Quebec","","Transborder sector","Number","223","units","0","v65781083","5295.6","0","","","","0"
"2015","Île-aux-Grues, Quebec","","Other International sector","Number","223","units","0","v65781084","5295.7","0","","","","0"
"2015","Île-aux-Grues, Quebec","","Passenger flights","Number","223","units","0","v65781085","5295.8","","x","","","0"
"2015","Îles-de-la-Madeleine, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778590","15.1","","x","","","0"
"2015","Îles-de-la-Madeleine, Quebec","","Passengers enplaned","Number","223","units","0","v65778591","15.2","","x","","","0"
"2015","Îles-de-la-Madeleine, Quebec","","Passengers deplaned","Number","223","units","0","v65778592","15.3","","x","","","0"
"2015","Îles-de-la-Madeleine, Quebec","","Total, passenger sector","Number","223","units","0","v65778593","15.4","","x","","","0"
"2015","Îles-de-la-Madeleine, Quebec","","Domestic sector","Number","223","units","0","v65778594","15.5","","x","","","0"
"2015","Îles-de-la-Madeleine, Quebec","","Transborder sector","Number","223","units","0","v65778595","15.6","0","","","","0"
"2015","Îles-de-la-Madeleine, Quebec","","Other International sector","Number","223","units","0","v65778596","15.7","0","","","","0"
"2015","Îles-de-la-Madeleine, Quebec","","Passenger flights","Number","223","units","0","v65778597","15.8","","x","","","0"
"2015","Inukjuak, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778598","16.1","","x","","","0"
"2015","Inukjuak, Quebec","","Passengers enplaned","Number","223","units","0","v65778599","16.2","","x","","","0"
"2015","Inukjuak, Quebec","","Passengers deplaned","Number","223","units","0","v65778600","16.3","","x","","","0"
"2015","Inukjuak, Quebec","","Total, passenger sector","Number","223","units","0","v65778601","16.4","","x","","","0"
"2015","Inukjuak, Quebec","","Domestic sector","Number","223","units","0","v65778602","16.5","","x","","","0"
"2015","Inukjuak, Quebec","","Transborder sector","Number","223","units","0","v65778603","16.6","0","","","","0"
"2015","Inukjuak, Quebec","","Other International sector","Number","223","units","0","v65778604","16.7","0","","","","0"
"2015","Inukjuak, Quebec","","Passenger flights","Number","223","units","0","v65778605","16.8","","x","","","0"
"2015","Ivujivik, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779974","4153.1","","x","","","0"
"2015","Ivujivik, Quebec","","Passengers enplaned","Number","223","units","0","v65779975","4153.2","","x","","","0"
"2015","Ivujivik, Quebec","","Passengers deplaned","Number","223","units","0","v65779976","4153.3","","x","","","0"
"2015","Ivujivik, Quebec","","Total, passenger sector","Number","223","units","0","v65779977","4153.4","","x","","","0"
"2015","Ivujivik, Quebec","","Domestic sector","Number","223","units","0","v65779978","4153.5","","x","","","0"
"2015","Ivujivik, Quebec","","Transborder sector","Number","223","units","0","v65779979","4153.6","0","","","","0"
"2015","Ivujivik, Quebec","","Other International sector","Number","223","units","0","v65779980","4153.7","0","","","","0"
"2015","Ivujivik, Quebec","","Passenger flights","Number","223","units","0","v65779981","4153.8","","x","","","0"
"2015","Kangiqsualujjuaq/Georges River, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65781166","5353.1","","x","","","0"
"2015","Kangiqsualujjuaq/Georges River, Quebec","","Passengers enplaned","Number","223","units","0","v65781167","5353.2","","x","","","0"
"2015","Kangiqsualujjuaq/Georges River, Quebec","","Passengers deplaned","Number","223","units","0","v65781168","5353.3","","x","","","0"
"2015","Kangiqsualujjuaq/Georges River, Quebec","","Total, passenger sector","Number","223","units","0","v65781169","5353.4","","x","","","0"
"2015","Kangiqsualujjuaq/Georges River, Quebec","","Domestic sector","Number","223","units","0","v65781170","5353.5","","x","","","0"
"2015","Kangiqsualujjuaq/Georges River, Quebec","","Transborder sector","Number","223","units","0","v65781171","5353.6","0","","","","0"
"2015","Kangiqsualujjuaq/Georges River, Quebec","","Other International sector","Number","223","units","0","v65781172","5353.7","0","","","","0"
"2015","Kangiqsualujjuaq/Georges River, Quebec","","Passenger flights","Number","223","units","0","v65781173","5353.8","","x","","","0"
"2015","Kangiqsujuaq/Wakeham Bay, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65781238","5403.1","","x","","","0"
"2015","Kangiqsujuaq/Wakeham Bay, Quebec","","Passengers enplaned","Number","223","units","0","v65781239","5403.2","","x","","","0"
"2015","Kangiqsujuaq/Wakeham Bay, Quebec","","Passengers deplaned","Number","223","units","0","v65781240","5403.3","","x","","","0"
"2015","Kangiqsujuaq/Wakeham Bay, Quebec","","Total, passenger sector","Number","223","units","0","v65781241","5403.4","","x","","","0"
"2015","Kangiqsujuaq/Wakeham Bay, Quebec","","Domestic sector","Number","223","units","0","v65781242","5403.5","","x","","","0"
"2015","Kangiqsujuaq/Wakeham Bay, Quebec","","Transborder sector","Number","223","units","0","v65781243","5403.6","0","","","","0"
"2015","Kangiqsujuaq/Wakeham Bay, Quebec","","Other International sector","Number","223","units","0","v65781244","5403.7","0","","","","0"
"2015","Kangiqsujuaq/Wakeham Bay, Quebec","","Passenger flights","Number","223","units","0","v65781245","5403.8","","x","","","0"
"2015","Kangirsuk, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780774","5178.1","","x","","","0"
"2015","Kangirsuk, Quebec","","Passengers enplaned","Number","223","units","0","v65780775","5178.2","","x","","","0"
"2015","Kangirsuk, Quebec","","Passengers deplaned","Number","223","units","0","v65780776","5178.3","","x","","","0"
"2015","Kangirsuk, Quebec","","Total, passenger sector","Number","223","units","0","v65780777","5178.4","","x","","","0"
"2015","Kangirsuk, Quebec","","Domestic sector","Number","223","units","0","v65780778","5178.5","","x","","","0"
"2015","Kangirsuk, Quebec","","Transborder sector","Number","223","units","0","v65780779","5178.6","0","","","","0"
"2015","Kangirsuk, Quebec","","Other International sector","Number","223","units","0","v65780780","5178.7","0","","","","0"
"2015","Kangirsuk, Quebec","","Passenger flights","Number","223","units","0","v65780781","5178.8","","x","","","0"
"2015","Kegashka, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779190","99.1","","x","","","0"
"2015","Kegashka, Quebec","","Passengers enplaned","Number","223","units","0","v65779191","99.2","","x","","","0"
"2015","Kegashka, Quebec","","Passengers deplaned","Number","223","units","0","v65779192","99.3","","x","","","0"
"2015","Kegashka, Quebec","","Total, passenger sector","Number","223","units","0","v65779193","99.4","","x","","","0"
"2015","Kegashka, Quebec","","Domestic sector","Number","223","units","0","v65779194","99.5","","x","","","0"
"2015","Kegashka, Quebec","","Transborder sector","Number","223","units","0","v65779195","99.6","0","","","","0"
"2015","Kegashka, Quebec","","Other International sector","Number","223","units","0","v65779196","99.7","0","","","","0"
"2015","Kegashka, Quebec","","Passenger flights","Number","223","units","0","v65779197","99.8","","x","","","0"
"2015","Kuujjuaq, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778782","40.1","","x","","","0"
"2015","Kuujjuaq, Quebec","","Passengers enplaned","Number","223","units","0","v65778783","40.2","","x","","","0"
"2015","Kuujjuaq, Quebec","","Passengers deplaned","Number","223","units","0","v65778784","40.3","","x","","","0"
"2015","Kuujjuaq, Quebec","","Total, passenger sector","Number","223","units","0","v65778785","40.4","","x","","","0"
"2015","Kuujjuaq, Quebec","","Domestic sector","Number","223","units","0","v65778786","40.5","","x","","","0"
"2015","Kuujjuaq, Quebec","","Transborder sector","Number","223","units","0","v65778787","40.6","0","","","","0"
"2015","Kuujjuaq, Quebec","","Other International sector","Number","223","units","0","v65778788","40.7","0","","","","0"
"2015","Kuujjuaq, Quebec","","Passenger flights","Number","223","units","0","v65778789","40.8","","x","","","0"
"2015","Kuujjuarapik, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779526","148.1","","x","","","0"
"2015","Kuujjuarapik, Quebec","","Passengers enplaned","Number","223","units","0","v65779527","148.2","","x","","","0"
"2015","Kuujjuarapik, Quebec","","Passengers deplaned","Number","223","units","0","v65779528","148.3","","x","","","0"
"2015","Kuujjuarapik, Quebec","","Total, passenger sector","Number","223","units","0","v65779529","148.4","","x","","","0"
"2015","Kuujjuarapik, Quebec","","Domestic sector","Number","223","units","0","v65779530","148.5","","x","","","0"
"2015","Kuujjuarapik, Quebec","","Transborder sector","Number","223","units","0","v65779531","148.6","0","","","","0"
"2015","Kuujjuarapik, Quebec","","Other International sector","Number","223","units","0","v65779532","148.7","0","","","","0"
"2015","Kuujjuarapik, Quebec","","Passenger flights","Number","223","units","0","v65779533","148.8","","x","","","0"
"2015","La Grande Rivière, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779222","103.1","","x","","","0"
"2015","La Grande Rivière, Quebec","","Passengers enplaned","Number","223","units","0","v65779223","103.2","","x","","","0"
"2015","La Grande Rivière, Quebec","","Passengers deplaned","Number","223","units","0","v65779224","103.3","","x","","","0"
"2015","La Grande Rivière, Quebec","","Total, passenger sector","Number","223","units","0","v65779225","103.4","","x","","","0"
"2015","La Grande Rivière, Quebec","","Domestic sector","Number","223","units","0","v65779226","103.5","","x","","","0"
"2015","La Grande Rivière, Quebec","","Transborder sector","Number","223","units","0","v65779227","103.6","0","","","","0"
"2015","La Grande Rivière, Quebec","","Other International sector","Number","223","units","0","v65779228","103.7","0","","","","0"
"2015","La Grande Rivière, Quebec","","Passenger flights","Number","223","units","0","v65779229","103.8","","x","","","0"
"2015","La Macaza/Mont-Tremblant International, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65781526","23550.1","","x","","","0"
"2015","La Macaza/Mont-Tremblant International, Quebec","","Passengers enplaned","Number","223","units","0","v65781527","23550.2","","x","","","0"
"2015","La Macaza/Mont-Tremblant International, Quebec","","Passengers deplaned","Number","223","units","0","v65781528","23550.3","","x","","","0"
"2015","La Macaza/Mont-Tremblant International, Quebec","","Total, passenger sector","Number","223","units","0","v65781529","23550.4","","x","","","0"
"2015","La Macaza/Mont-Tremblant International, Quebec","","Domestic sector","Number","223","units","0","v65781530","23550.5","","x","","","0"
"2015","La Macaza/Mont-Tremblant International, Quebec","","Transborder sector","Number","223","units","0","v65781531","23550.6","0","","","","0"
"2015","La Macaza/Mont-Tremblant International, Quebec","","Other International sector","Number","223","units","0","v65781532","23550.7","0","","","","0"
"2015","La Macaza/Mont-Tremblant International, Quebec","","Passenger flights","Number","223","units","0","v65781533","23550.8","","x","","","0"
"2015","La Tabatière, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779782","183.1","","x","","","0"
"2015","La Tabatière, Quebec","","Passengers enplaned","Number","223","units","0","v65779783","183.2","","x","","","0"
"2015","La Tabatière, Quebec","","Passengers deplaned","Number","223","units","0","v65779784","183.3","","x","","","0"
"2015","La Tabatière, Quebec","","Total, passenger sector","Number","223","units","0","v65779785","183.4","","x","","","0"
"2015","La Tabatière, Quebec","","Domestic sector","Number","223","units","0","v65779786","183.5","","x","","","0"
"2015","La Tabatière, Quebec","","Transborder sector","Number","223","units","0","v65779787","183.6","0","","","","0"
"2015","La Tabatière, Quebec","","Other International sector","Number","223","units","0","v65779788","183.7","0","","","","0"
"2015","La Tabatière, Quebec","","Passenger flights","Number","223","units","0","v65779789","183.8","","x","","","0"
"2015","Lebel-Sur-Quevillon, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v88831260","5183.1","","x","","","0"
"2015","Lebel-Sur-Quevillon, Quebec","","Passengers enplaned","Number","223","units","0","v88831261","5183.2","","x","","","0"
"2015","Lebel-Sur-Quevillon, Quebec","","Passengers deplaned","Number","223","units","0","v88831262","5183.3","","x","","","0"
"2015","Lebel-Sur-Quevillon, Quebec","","Total, passenger sector","Number","223","units","0","v88831263","5183.4","","x","","","0"
"2015","Lebel-Sur-Quevillon, Quebec","","Domestic sector","Number","223","units","0","v88831264","5183.5","","x","","","0"
"2015","Lebel-Sur-Quevillon, Quebec","","Transborder sector","Number","223","units","0","v88831265","5183.6","","x","","","0"
"2015","Lebel-Sur-Quevillon, Quebec","","Other International sector","Number","223","units","0","v88831266","5183.7","0","","","","0"
"2015","Lebel-Sur-Quevillon, Quebec","","Passenger flights","Number","223","units","0","v88831267","5183.8","","x","","","0"
"2015","Lourdes-de-Blanc-Sablon, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778542","9.1","","x","","","0"
"2015","Lourdes-de-Blanc-Sablon, Quebec","","Passengers enplaned","Number","223","units","0","v65778543","9.2","","x","","","0"
"2015","Lourdes-de-Blanc-Sablon, Quebec","","Passengers deplaned","Number","223","units","0","v65778544","9.3","","x","","","0"
"2015","Lourdes-de-Blanc-Sablon, Quebec","","Total, passenger sector","Number","223","units","0","v65778545","9.4","","x","","","0"
"2015","Lourdes-de-Blanc-Sablon, Quebec","","Domestic sector","Number","223","units","0","v65778546","9.5","","x","","","0"
"2015","Lourdes-de-Blanc-Sablon, Quebec","","Transborder sector","Number","223","units","0","v65778547","9.6","0","","","","0"
"2015","Lourdes-de-Blanc-Sablon, Quebec","","Other International sector","Number","223","units","0","v65778548","9.7","0","","","","0"
"2015","Lourdes-de-Blanc-Sablon, Quebec","","Passenger flights","Number","223","units","0","v65778549","9.8","","x","","","0"
"2015","Manicouagan, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v97330884","4112.1","","x","","","0"
"2015","Manicouagan, Quebec","","Passengers enplaned","Number","223","units","0","v97330885","4112.2","","x","","","0"
"2015","Manicouagan, Quebec","","Passengers deplaned","Number","223","units","0","v97330886","4112.3","","x","","","0"
"2015","Manicouagan, Quebec","","Total, passenger sector","Number","223","units","0","v97330887","4112.4","","x","","","0"
"2015","Manicouagan, Quebec","","Domestic sector","Number","223","units","0","v97330888","4112.5","","x","","","0"
"2015","Manicouagan, Quebec","","Transborder sector","Number","223","units","0","v97330889","4112.6","0","","","","0"
"2015","Manicouagan, Quebec","","Other International sector","Number","223","units","0","v97330890","4112.7","0","","","","0"
"2015","Manicouagan, Quebec","","Passenger flights","Number","223","units","0","v97330891","4112.8","","x","","","0"
"2015","Maniwaki, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65781350","5628.1","","..","","","0"
"2015","Maniwaki, Quebec","","Passengers enplaned","Number","223","units","0","v65781351","5628.2","","..","","","0"
"2015","Maniwaki, Quebec","","Passengers deplaned","Number","223","units","0","v65781352","5628.3","","..","","","0"
"2015","Maniwaki, Quebec","","Total, passenger sector","Number","223","units","0","v65781353","5628.4","","..","","","0"
"2015","Maniwaki, Quebec","","Domestic sector","Number","223","units","0","v65781354","5628.5","","..","","","0"
"2015","Maniwaki, Quebec","","Transborder sector","Number","223","units","0","v65781355","5628.6","","..","","","0"
"2015","Maniwaki, Quebec","","Other International sector","Number","223","units","0","v65781356","5628.7","","..","","","0"
"2015","Maniwaki, Quebec","","Passenger flights","Number","223","units","0","v65781357","5628.8","","..","","","0"
"2015","Mont-Joli, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779118","86.1","","x","","","0"
"2015","Mont-Joli, Quebec","","Passengers enplaned","Number","223","units","0","v65779119","86.2","","x","","","0"
"2015","Mont-Joli, Quebec","","Passengers deplaned","Number","223","units","0","v65779120","86.3","","x","","","0"
"2015","Mont-Joli, Quebec","","Total, passenger sector","Number","223","units","0","v65779121","86.4","","x","","","0"
"2015","Mont-Joli, Quebec","","Domestic sector","Number","223","units","0","v65779122","86.5","","x","","","0"
"2015","Mont-Joli, Quebec","","Transborder sector","Number","223","units","0","v65779123","86.6","0","","","","0"
"2015","Mont-Joli, Quebec","","Other International sector","Number","223","units","0","v65779124","86.7","0","","","","0"
"2015","Mont-Joli, Quebec","","Passenger flights","Number","223","units","0","v65779125","86.8","","x","","","0"
"2015","Montmagny, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780830","5189.1","","x","","","0"
"2015","Montmagny, Quebec","","Passengers enplaned","Number","223","units","0","v65780831","5189.2","","x","","","0"
"2015","Montmagny, Quebec","","Passengers deplaned","Number","223","units","0","v65780832","5189.3","","x","","","0"
"2015","Montmagny, Quebec","","Total, passenger sector","Number","223","units","0","v65780833","5189.4","","x","","","0"
"2015","Montmagny, Quebec","","Domestic sector","Number","223","units","0","v65780834","5189.5","","x","","","0"
"2015","Montmagny, Quebec","","Transborder sector","Number","223","units","0","v65780835","5189.6","0","","","","0"
"2015","Montmagny, Quebec","","Other International sector","Number","223","units","0","v65780836","5189.7","0","","","","0"
"2015","Montmagny, Quebec","","Passenger flights","Number","223","units","0","v65780837","5189.8","","x","","","0"
"2015","Montréal/Mirabel International, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779142","90.1","","x","","","0"
"2015","Montréal/Mirabel International, Quebec","","Passengers enplaned","Number","223","units","0","v65779143","90.2","","x","","","0"
"2015","Montréal/Mirabel International, Quebec","","Passengers deplaned","Number","223","units","0","v65779144","90.3","","x","","","0"
"2015","Montréal/Mirabel International, Quebec","","Total, passenger sector","Number","223","units","0","v65779145","90.4","","x","","","0"
"2015","Montréal/Mirabel International, Quebec","","Domestic sector","Number","223","units","0","v65779146","90.5","","x","","","0"
"2015","Montréal/Mirabel International, Quebec","","Transborder sector","Number","223","units","0","v65779147","90.6","0","","","","0"
"2015","Montréal/Mirabel International, Quebec","","Other International sector","Number","223","units","0","v65779148","90.7","0","","","","0"
"2015","Montréal/Mirabel International, Quebec","","Passenger flights","Number","223","units","0","v65779149","90.8","","x","","","0"
"2015","Montréal/Pierre Elliott Trudeau International, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779126","87.1","14751913","","","","0"
"2015","Montréal/Pierre Elliott Trudeau International, Quebec","","Passengers enplaned","Number","223","units","0","v65779127","87.2","7366822","","","","0"
"2015","Montréal/Pierre Elliott Trudeau International, Quebec","","Passengers deplaned","Number","223","units","0","v65779128","87.3","7385091","","","","0"
"2015","Montréal/Pierre Elliott Trudeau International, Quebec","","Total, passenger sector","Number","223","units","0","v65779129","87.4","14751913","","","","0"
"2015","Montréal/Pierre Elliott Trudeau International, Quebec","","Domestic sector","Number","223","units","0","v65779130","87.5","5519997","","","","0"
"2015","Montréal/Pierre Elliott Trudeau International, Quebec","","Transborder sector","Number","223","units","0","v65779131","87.6","3436641","","","","0"
"2015","Montréal/Pierre Elliott Trudeau International, Quebec","","Other International sector","Number","223","units","0","v65779132","87.7","5795275","","","","0"
"2015","Montréal/Pierre Elliott Trudeau International, Quebec","","Passenger flights","Number","223","units","0","v65779133","87.8","177100","","","","0"
"2015","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780382","4991.1","","x","","","0"
"2015","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","","Passengers enplaned","Number","223","units","0","v65780383","4991.2","","x","","","0"
"2015","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","","Passengers deplaned","Number","223","units","0","v65780384","4991.3","","x","","","0"
"2015","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","","Total, passenger sector","Number","223","units","0","v65780385","4991.4","","x","","","0"
"2015","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","","Domestic sector","Number","223","units","0","v65780386","4991.5","","x","","","0"
"2015","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","","Transborder sector","Number","223","units","0","v65780387","4991.6","","x","","","0"
"2015","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","","Other International sector","Number","223","units","0","v65780388","4991.7","0","","","","0"
"2015","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","","Passenger flights","Number","223","units","0","v65780389","4991.8","","x","","","0"
"2015","Natashquan, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779110","85.1","","x","","","0"
"2015","Natashquan, Quebec","","Passengers enplaned","Number","223","units","0","v65779111","85.2","","x","","","0"
"2015","Natashquan, Quebec","","Passengers deplaned","Number","223","units","0","v65779112","85.3","","x","","","0"
"2015","Natashquan, Quebec","","Total, passenger sector","Number","223","units","0","v65779113","85.4","","x","","","0"
"2015","Natashquan, Quebec","","Domestic sector","Number","223","units","0","v65779114","85.5","","x","","","0"
"2015","Natashquan, Quebec","","Transborder sector","Number","223","units","0","v65779115","85.6","0","","","","0"
"2015","Natashquan, Quebec","","Other International sector","Number","223","units","0","v65779116","85.7","0","","","","0"
"2015","Natashquan, Quebec","","Passenger flights","Number","223","units","0","v65779117","85.8","","x","","","0"
"2015","Nemiscau, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780846","5192.1","","x","","","0"
"2015","Nemiscau, Quebec","","Passengers enplaned","Number","223","units","0","v65780847","5192.2","","x","","","0"
"2015","Nemiscau, Quebec","","Passengers deplaned","Number","223","units","0","v65780848","5192.3","","x","","","0"
"2015","Nemiscau, Quebec","","Total, passenger sector","Number","223","units","0","v65780849","5192.4","","x","","","0"
"2015","Nemiscau, Quebec","","Domestic sector","Number","223","units","0","v65780850","5192.5","","x","","","0"
"2015","Nemiscau, Quebec","","Transborder sector","Number","223","units","0","v65780851","5192.6","0","","","","0"
"2015","Nemiscau, Quebec","","Other International sector","Number","223","units","0","v65780852","5192.7","0","","","","0"
"2015","Nemiscau, Quebec","","Passenger flights","Number","223","units","0","v65780853","5192.8","","x","","","0"
"2015","Ottawa/Gatineau, Quebec","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778694","29.1","","x","","","0"
"2015","Ottawa/Gatineau, Quebec","","Passengers enplaned","Number","223","units","0","v65778695","29.2","","x","","","0"
"2015","Ottawa/Gatineau, Quebec","","Passengers deplaned","Number","223","units","0","v65778696","29.3","","x","","","0"
"2015","Ottawa/Gatineau, Quebec","","Total, passenger sector","Number","223","units","0","v65778697","29.4","","x","","","0"
"2015","Ottawa/Gatineau, Quebec","","Domestic sector","Number","223","units","0","v65778698","29.5","","x","","","0"
"2015","Ottawa/Gatineau, Quebec","","Transborder sector","Number","223","units","0","v65778699","29.6","0","","","","0"
"2015","Ottawa/Gatineau, Quebec","","Other International sector","Number","223","units","0","v65778700","29.7","0","","","","0"
