"ORIGIN_AIRPORT_ID","Year","Origin Airport Code","Total Departures","Total Passengers","Total Seats","Total Load Factor (%)","Total Passengers/Flight","Total Seats/Flight","Total Distance/Flight (sm)","Total Distance/Passenger (sm)","Total Payload (lbs)","Total Freight (lbs)","Total Mail (lbs)","Domestic Departures","Domestic Passengers","Domestic Seats","Domestic Load Factor (%)","Domestic Passengers/Flight","Domestic Seats/Flight","Domestic Distance/Flight (sm)","Domestic Distance/Passenger (sm)","Domestic Payload (lbs)","Domestic Freight (lbs)","Domestic Mail (lbs)","Outbound International Departures","Outbound International Passengers","Outbound International Seats","Outbound International Load Factor (%)","Outbound International Passengers/Flight","Outbound International Seats/Flight","Outbound International Distance/Flight (sm)","Outbound International Distance/Passenger (sm)","Outbound International Payload (lbs)","Outbound International Freight (lbs)","Outbound International Mail (lbs)","Inbound International Departures","Inbound International Passengers","Inbound International Seats","Inbound International Load Factor (%)","Inbound International Passengers/Flight","Inbound International Seats/Flight","Inbound International Distance/Flight (sm)","Inbound International Distance/Passenger (sm)","Inbound International Payload (lbs)","Inbound International Freight (lbs)","Inbound International Mail (lbs)","Origin City Name","Origin Airport Name"
"13083","2023","LSR","51","50","298","16.8","0.98039215686","5.8431372549","77.70588235294","79","218,750","3,277","0","51","50","298","16.8","0.98039215686","5.8431372549","77.70588235294","79","218,750","3,277","0",,,,,,,,,,,,,,,,,,,,,,,"Lost River (LSR)","Lost River 1 (LSR)"
"13083","2024","LSR","9","19","81","23.5","2.11111111111","9","66.11111111111","42.36842105263","31,500","0","0","9","19","81","23.5","2.11111111111","9","66.11111111111","42.36842105263","31,500","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lost River (LSR)","Lost River 1 (LSR)"
"13083","2025","LSR","8","16","72","22.2","2","9","79","79","28,000","0","0","8","16","72","22.2","2","9","79","79","28,000","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lost River (LSR)","Lost River 1 (LSR)"
"13087","2014","LSV","3","0","0",,"0","0","2,901.33333333333",,"689,479","238,162","0","1","0","0",,"0","0","2,238",,"192,279","101,762","0","2","0","0",,"0","0","3,233",,"497,200","136,400","0",,,,,,,,,,,,"Las Vegas (LSV)","Nellis AFB (LSV)"
"13087","2015","LSV","4","249","671","37.1","62.25","167.75","765.25","703.4578313253","144,500","0","0","4","249","671","37.1","62.25","167.75","765.25","703.4578313253","144,500","0","0",,,,,,,,,,,,,,,,,,,,,,,"Las Vegas (LSV)","Nellis AFB (LSV)"
"13087","2016","LSV","11","723","2,036","35.5","65.72727272727","185.09090909091","1,560.72727272727","1,305.84508990318","711,000","169,030","0","10","723","2,036","35.5","72.3","203.6","1,128.6","1,305.84508990318","469,000","0","0","1","0","0",,"0","0","5,882",,"242,000","169,030","0","1","0","0",,"0","0","5,882",,"242,000","188,628","0","Las Vegas (LSV)","Nellis AFB (LSV)"
"13087","2017","LSV","11","548","1,284","42.7","49.81818181818","116.72727272727","2,740.72727272727","1,716.57481751825","1,966,500","366,828","0","8","548","1,284","42.7","68.5","160.5","1,677.125","1,716.57481751825","754,700","0","0","3","0","0",,"0","0","5,577",,"1,211,800","366,828","0","1","0","0",,"0","0","5,661",,"250,000","140,159","0","Las Vegas (LSV)","Nellis AFB (LSV)"
"13087","2018","LSV","5","134","312","42.9","26.8","62.4","2,020.2","2,298","853,274","236,526","0","5","134","312","42.9","26.8","62.4","2,020.2","2,298","853,274","236,526","0",,,,,,,,,,,,"1","0","0",,"0","0","2,729",,"247,274","127,092","0","Las Vegas (LSV)","Nellis AFB (LSV)"
"13087","2019","LSV","6","337","543","62.1","56.16666666667","90.5","1,289.16666666667","756.15133531157","709,790","0","0","6","337","543","62.1","56.16666666667","90.5","1,289.16666666667","756.15133531157","709,790","0","0",,,,,,,,,,,,"1","0","0",,"0","0","5,168",,"204,000","50,970","0","Las Vegas (LSV)","Nellis AFB (LSV)"
"13087","2020","LSV","11","612","1,181","51.8","55.63636363636","107.36363636364","1,954.18181818182","1,391.39705882353","1,912,600","587,908","0","10","612","1,181","51.8","61.2","118.1","1,583.5","1,391.39705882353","1,431,700","438,214","0","1","0","0",,"0","0","5,661",,"480,900","149,694","0","3","0","0",,"0","0","5,808.33333333333",,"964,900","443,366","0","Las Vegas (LSV)","Nellis AFB (LSV)"
"13087","2021","LSV","5","518","888","58.3","103.6","177.6","1,329.6","1,293.30501930502","177,600","0","0","5","518","888","58.3","103.6","177.6","1,329.6","1,293.30501930502","177,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Las Vegas (LSV)","Nellis AFB (LSV)"
"13087","2022","LSV","9","16","149","10.7","1.77777777778","16.55555555556","1,778.55555555556","1,066","1,909,111","533,760","0","9","16","149","10.7","1.77777777778","16.55555555556","1,778.55555555556","1,066","1,909,111","533,760","0",,,,,,,,,,,,"1","0","0",,"0","0","1,294",,"242,000","0","0","Las Vegas (LSV)","Nellis AFB (LSV)"
"13087","2023","LSV","5","75","245","30.6","15","49","2,191.8","368","1,013,018","51,385","0","4","75","245","30.6","18.75","61.25","1,347","368","809,018","0","0","1","0","0",,"0","0","5,571",,"204,000","51,385","0",,,,,,,,,,,,"Las Vegas (LSV)","Nellis AFB (LSV)"
"13087","2024","LSV","15","340","932","36.5","22.66666666667","62.13333333333","1,984","1,193.96176470588","2,618,918","58,071","0","13","340","932","36.5","26.15384615385","71.69230769231","1,401.92307692308","1,193.96176470588","2,221,563","14,651","0","2","0","0",,"0","0","5,767.5",,"397,355","43,420","0","4","0","0",,"0","0","5,607",,"932,355","171,785","0","Las Vegas (LSV)","Nellis AFB (LSV)"
"13087","2025","LSV","7","160","312","51.3","22.85714285714","44.57142857143","1,713.28571428571","472","1,511,300","198,144","0","7","160","312","51.3","22.85714285714","44.57142857143","1,713.28571428571","472","1,511,300","198,144","0",,,,,,,,,,,,,,,,,,,,,,,"Las Vegas (LSV)","Nellis AFB (LSV)"
"13102","2019","LUF","1","26","44","59.1","26","44","1,455","1,455","10,090","0","0","1","26","44","59.1","26","44","1,455","1,455","10,090","0","0",,,,,,,,,,,,,,,,,,,,,,,"Phoenix (LUF)","Luke AFB (LUF)"
"13102","2025","LUF","1","0","0",,"0","0","2,327",,"264,000","82,124","0","1","0","0",,"0","0","2,327",,"264,000","82,124","0",,,,,,,,,,,,,,,,,,,,,,,"Phoenix (LUF)","Luke AFB (LUF)"
"13105","2014","LUK","599","13,255","19,512","67.9","22.1285475793","32.57429048414","389.49749582638","381.29422859298","4,656,746","13,464","0","598","13,252","19,504","67.9","22.16053511706","32.61538461538","383.97658862876","380.5449743435","4,654,876","13,464","0","1","3","8","37.5","3","8","3,691","3,691","1,870","0","0",,,,,,,,,,,,"Cincinnati (LUK)","Cincinnati Municipal Lunken Field (LUK)"
"13105","2015","LUK","822","17,194","27,012","63.7","20.91727493917","32.86131386861","355.10827250608","364.26038152844","6,693,934","40,787","0","821","17,193","27,003","63.7","20.94153471376","32.89037758831","355.05115712546","364.25818647124","6,691,668","40,787","0","1","1","9","11.1","1","9","402","402","2,266","0","0","2","1","9","11.1","0.5","4.5","361","402","32,266","4,863","0","Cincinnati (LUK)","Cincinnati Municipal Lunken Field (LUK)"
"13105","2016","LUK","1,333","25,251","39,727","63.6","18.94298574644","29.80270067517","309.22355588897","310.91350837591","9,771,491","8,499","0","1,313","25,228","39,683","63.6","19.21401370906","30.22315308454","300.99923838538","309.71602980815","9,758,440","8,499","0","20","23","44","52.3","1.15","2.2","849.15","1,624.39130434783","13,051","0","0","5","4","16","25","0.8","3.2","3,583.6","4,379","3,520","0","0","Cincinnati (LUK)","Cincinnati Municipal Lunken Field (LUK)"
"13105","2017","LUK","1,636","30,561","49,316","62","18.68031784841","30.14425427873","329.71638141809","323.42845456628","11,755,404","2,720","0","1,633","30,552","49,278","62","18.70912431108","30.17636252296","324.55603184323","322.46389761718","11,747,003","2,720","0","3","9","38","23.7","3","12.66666666667","3,138.66666666667","3,597.77777777778","8,401","0","0","5","31","68","45.6","6.2","13.6","2,901.4","3,209.03225806452","23,545","0","0","Cincinnati (LUK)","Cincinnati Municipal Lunken Field (LUK)"
"13105","2018","LUK","1,477","28,832","44,713","64.5","19.52064996615","30.27285037238","330.79079214624","325.73307436182","10,203,457","5,000","0","1,473","28,732","44,520","64.5","19.50577053632","30.22403258656","327.33808553971","322.46119309481","10,156,754","5,000","0","4","100","193","51.8","25","48.25","1,602.25","1,265.81","46,703","0","0","1","83","173","48","83","173","1,200","1,200","42,500","0","0","Cincinnati (LUK)","Cincinnati Municipal Lunken Field (LUK)"
"13105","2019","LUK","1,341","27,598","40,221","68.6","20.58016405667","29.9932885906","314.21998508576","302.7840060874","9,211,402","176","0","1,338","27,592","40,178","68.7","20.62182361734","30.02840059791","304.77877428999","301.86586691795","9,202,400","176","0","3","6","43","14","2","14.33333333333","4,525","4,525","9,002","0","0","2","15","23","65.2","7.5","11.5","2,744","2,631.13333333333","5,300","0","0","Cincinnati (LUK)","Cincinnati Municipal Lunken Field (LUK)"
"13105","2020","LUK","389","5,645","13,902","40.6","14.51156812339","35.73778920308","303.82519280206","291.74791851196","3,865,671","0","0","388","5,643","13,894","40.6","14.54381443299","35.80927835052","303.57216494845","291.70884281411","3,863,271","0","0","1","2","8","25","2","8","402","402","2,400","0","0","1","2","8","25","2","8","402","402","2,400","0","0","Cincinnati (LUK)","Cincinnati Municipal Lunken Field (LUK)"
"13105","2021","LUK","643","7,494","26,192","28.6","11.65474339036","40.73405909798","307.46811819596","321.38163864425","7,714,005","3,146","0","636","7,308","25,476","28.7","11.49056603774","40.05660377358","298.30188679245","312.79406130268","7,503,948","1,760","0","7","186","716","26","26.57142857143","102.28571428571","1,140.28571428571","658.79032258065","210,057","1,386","0","6","172","696","24.7","28.66666666667","116","838.33333333333","628.40697674419","198,671","1,386","0","Cincinnati (LUK)","Cincinnati Municipal Lunken Field (LUK)"
"13105","2022","LUK","109","1,865","12,210","15.3","17.11009174312","112.01834862385","715.33027522936","727.84932975871","3,116,222","0","0","100","1,644","11,108","14.8","16.44","111.08","680.54","720.86800486618","2,839,466","0","0","9","221","1,102","20.1","24.55555555556","122.44444444444","1,101.88888888889","779.78280542986","276,756","0","0","10","234","1,070","21.9","23.4","107","1,681.5","964.83333333333","267,253","0","0","Cincinnati (LUK)","Cincinnati Municipal Lunken Field (LUK)"
"13105","2023","LUK","98","2,041","13,756","14.8","20.82653061224","140.36734693878","686.97959183673","690.79225869672","3,433,700","9,600","0","91","1,951","12,973","15","21.43956043956","142.56043956044","555.10989010989","652.37109174782","3,240,286","9,600","0","7","90","783","11.5","12.85714285714","111.85714285714","2,401.28571428571","1,523.67777777778","193,414","0","0","4","165","744","22.2","41.25","186","882","841.60606060606","184,424","0","0","Cincinnati (LUK)","Cincinnati Municipal Lunken Field (LUK)"
"13105","2024","LUK","51","1,186","6,736","17.6","23.25490196078","132.07843137255","582","579.0784148398","1,701,176","0","0","50","1,178","6,722","17.5","23.56","134.44","506.16","553.3064516129","1,698,375","0","0","1","8","14","57.1","8","14","4,374","4,374","2,801","0","0","3","11","42","26.2","3.66666666667","14","4,382.66666666667","4,309","8,403","0","0","Cincinnati (LUK)","Cincinnati Municipal Lunken Field (LUK)"
"13105","2025","LUK","71","1,528","7,919","19.3","21.52112676056","111.53521126761","648.98591549296","703.66164921466","1,996,701","10,192","0","66","1,505","7,681","19.6","22.80303030303","116.37878787879","542.18181818182","689.89700996678","1,935,215","10,192","0","5","23","238","9.7","4.6","47.6","2,058.8","1,604.34782608696","61,486","0","0","3","18","44","40.9","6","14.66666666667","3,041.66666666667","1,714.55555555556","13,106","0","0","Cincinnati (LUK)","Cincinnati Municipal Lunken Field (LUK)"
"13105","2026M1-1","LUK","10","385","896","43","38.5","89.6","933.2","570.55844155844","206,725","0","0","9","383","882","43.4","42.55555555556","98","537.88888888889","550.0861618799","203,924","0","0","1","2","14","14.3","2","14","4,491","4,491","2,801","0","0",,,,,,,,,,,,"Cincinnati (LUK)","Cincinnati Municipal Lunken Field (LUK)"
"13106","2024","LUL","1","0","15","0","0","15","335",,"7,500","0","0","1","0","15","0","0","15","335",,"7,500","0","0",,,,,,,,,,,,,,,,,,,,,,,"Laurel (LUL)","Hesler-Noble Field (LUL)"
"13109","2014","LUP","1,616","5,145","14,356","35.8","3.18378712871","8.88366336634","30.49566831683","32.34752186589","3,396,000","0","0","1,616","5,145","14,356","35.8","3.18378712871","8.88366336634","30.49566831683","32.34752186589","3,396,000","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kalaupapa (LUP)","Kalaupapa Airport (LUP)"
"13109","2015","LUP","2,719","13,892","24,511","56.7","5.10923133505","9.01471129092","32.93858036043","34.46235243306","7,575,000","0","0","2,719","13,892","24,511","56.7","5.10923133505","9.01471129092","32.93858036043","34.46235243306","7,575,000","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kalaupapa (LUP)","Kalaupapa Airport (LUP)"
"13109","2016","LUP","1,751","6,131","15,764","38.9","3.50142775557","9.00285551114","28.48600799543","29.58359158375","3,509,400","0","0","1,751","6,131","15,764","38.9","3.50142775557","9.00285551114","28.48600799543","29.58359158375","3,509,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kalaupapa (LUP)","Kalaupapa Airport (LUP)"
"13109","2017","LUP","1,592","5,759","14,328","40.2","3.61746231156","9","30.08479899497","30.61156450773","2,841,600","0","0","1,592","5,759","14,328","40.2","3.61746231156","9","30.08479899497","30.61156450773","2,841,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kalaupapa (LUP)","Kalaupapa Airport (LUP)"
"13109","2018","LUP","1,029","3,256","9,841","33.1","3.16423712342","9.56365403304","30.95529640428","30.35012285012","2,719,800","0","0","1,029","3,256","9,841","33.1","3.16423712342","9.56365403304","30.95529640428","30.35012285012","2,719,800","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kalaupapa (LUP)","Kalaupapa Airport (LUP)"
"13109","2019","LUP","404","1,101","3,931","28","2.72524752475","9.7301980198","32.51732673267","34.1416893733","1,696,800","0","0","404","1,101","3,931","28","2.72524752475","9.7301980198","32.51732673267","34.1416893733","1,696,800","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kalaupapa (LUP)","Kalaupapa Airport (LUP)"
"13109","2020","LUP","333","399","2,997","13.3","1.1981981982","9","9","9","1,265,400","0","0","333","399","2,997","13.3","1.1981981982","9","9","9","1,265,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kalaupapa (LUP)","Kalaupapa Airport (LUP)"
"13109","2021","LUP","1,166","2,193","10,494","20.9","1.8807890223","9","23.80617495712","31.14683082535","4,430,800","0","0","1,166","2,193","10,494","20.9","1.8807890223","9","23.80617495712","31.14683082535","4,430,800","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kalaupapa (LUP)","Kalaupapa Airport (LUP)"
"13109","2022","LUP","1,682","6,362","14,132","45","3.7824019025","8.40190249703","26.99286563615","30.40647595096","6,293,500","0","0","1,682","6,362","14,132","45","3.7824019025","8.40190249703","26.99286563615","30.40647595096","6,293,500","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kalaupapa (LUP)","Kalaupapa Airport (LUP)"
"13109","2023","LUP","1,292","3,085","11,300","27.3","2.38777089783","8.74613003096","30.27554179567","30.55721231767","4,522,000","0","0","1,292","3,085","11,300","27.3","2.38777089783","8.74613003096","30.27554179567","30.55721231767","4,522,000","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kalaupapa (LUP)","Kalaupapa Airport (LUP)"
"13109","2024","LUP","1,344","4,174","12,096","34.5","3.1056547619","9","31.0625","31.33540967897","4,704,000","0","0","1,344","4,174","12,096","34.5","3.1056547619","9","31.0625","31.33540967897","4,704,000","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kalaupapa (LUP)","Kalaupapa Airport (LUP)"
"13109","2025","LUP","1,323","3,654","11,907","30.7","2.7619047619","9","30.38170823885","35.88232074439","4,630,500","0","0","1,323","3,654","11,907","30.7","2.7619047619","9","30.38170823885","35.88232074439","4,630,500","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kalaupapa (LUP)","Kalaupapa Airport (LUP)"
"13109","2026M1-1","LUP","125","332","1,125","29.5","2.656","9","28.968","34.68674698795","437,500","0","0","125","332","1,125","29.5","2.656","9","28.968","34.68674698795","437,500","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kalaupapa (LUP)","Kalaupapa Airport (LUP)"
"13111","2014","LUR","99","129","866","14.9","1.30303030303","8.74747474747","123.10101010101","116.18604651163","300,150","5,064","1,441","99","129","866","14.9","1.30303030303","8.74747474747","123.10101010101","116.18604651163","300,150","5,064","1,441",,,,,,,,,,,,,,,,,,,,,,,"Cape Lisburne (LUR)","Cape Lisburne LRRS (LUR)"
"13111","2015","LUR","110","156","916","17","1.41818181818","8.32727272727","120.54545454545","112.96153846154","492,200","31,923","3,089","110","156","916","17","1.41818181818","8.32727272727","120.54545454545","112.96153846154","492,200","31,923","3,089",,,,,,,,,,,,,,,,,,,,,,,"Cape Lisburne (LUR)","Cape Lisburne LRRS (LUR)"
"13111","2016","LUR","110","162","922","17.6","1.47272727273","8.38181818182","113.12727272727","120.88888888889","412,850","30,406","11,563","110","162","922","17.6","1.47272727273","8.38181818182","113.12727272727","120.88888888889","412,850","30,406","11,563",,,,,,,,,,,,,,,,,,,,,,,"Cape Lisburne (LUR)","Cape Lisburne LRRS (LUR)"
"13111","2017","LUR","137","241","1,066","22.6","1.75912408759","7.78102189781","160.90510948905","129.27800829876","712,900","25,603","7,447","137","241","1,066","22.6","1.75912408759","7.78102189781","160.90510948905","129.27800829876","712,900","25,603","7,447",,,,,,,,,,,,,,,,,,,,,,,"Cape Lisburne (LUR)","Cape Lisburne LRRS (LUR)"
"13111","2018","LUR","134","258","1,075","24","1.92537313433","8.0223880597","153.73880597015","143.04651162791","688,750","26,110","2,296","134","258","1,075","24","1.92537313433","8.0223880597","153.73880597015","143.04651162791","688,750","26,110","2,296",,,,,,,,,,,,,,,,,,,,,,,"Cape Lisburne (LUR)","Cape Lisburne LRRS (LUR)"
"13111","2019","LUR","135","268","998","26.9","1.98518518519","7.39259259259","145.6962962963","134.02985074627","610,600","59,626","12,276","135","268","998","26.9","1.98518518519","7.39259259259","145.6962962963","134.02985074627","610,600","59,626","12,276",,,,,,,,,,,,,,,,,,,,,,,"Cape Lisburne (LUR)","Cape Lisburne LRRS (LUR)"
"13111","2020","LUR","84","81","577","14","0.96428571429","6.86904761905","182.79761904762","152","515,590","27,648","4,986","84","81","577","14","0.96428571429","6.86904761905","182.79761904762","152","515,590","27,648","4,986",,,,,,,,,,,,,,,,,,,,,,,"Cape Lisburne (LUR)","Cape Lisburne LRRS (LUR)"
"13111","2021","LUR","32","48","263","18.3","1.5","8.21875","166.125","137.91666666667","157,240","8,390","6,758","32","48","263","18.3","1.5","8.21875","166.125","137.91666666667","157,240","8,390","6,758",,,,,,,,,,,,,,,,,,,,,,,"Cape Lisburne (LUR)","Cape Lisburne LRRS (LUR)"
"13111","2022","LUR","45","107","360","29.7","2.37777777778","8","170.48888888889","145.98130841121","249,250","20,638","5,562","45","107","360","29.7","2.37777777778","8","170.48888888889","145.98130841121","249,250","20,638","5,562",,,,,,,,,,,,,,,,,,,,,,,"Cape Lisburne (LUR)","Cape Lisburne LRRS (LUR)"
"13111","2023","LUR","61","121","506","23.9","1.98360655738","8.29508196721","190.49180327869","156.92561983471","390,000","20,453","1,336","61","121","506","23.9","1.98360655738","8.29508196721","190.49180327869","156.92561983471","390,000","20,453","1,336",,,,,,,,,,,,,,,,,,,,,,,"Cape Lisburne (LUR)","Cape Lisburne LRRS (LUR)"
"13111","2024","LUR","57","107","470","22.8","1.87719298246","8.24561403509","175.01754385965","144.52336448598","341,040","20,977","2,714","57","107","470","22.8","1.87719298246","8.24561403509","175.01754385965","144.52336448598","341,040","20,977","2,714",,,,,,,,,,,,,,,,,,,,,,,"Cape Lisburne (LUR)","Cape Lisburne LRRS (LUR)"
"13111","2025","LUR","41","79","346","22.8","1.92682926829","8.43902439024","144.0243902439","146.40506329114","192,000","498","6,602","41","79","346","22.8","1.92682926829","8.43902439024","144.0243902439","146.40506329114","192,000","498","6,602",,,,,,,,,,,,,,,,,,,,,,,"Cape Lisburne (LUR)","Cape Lisburne LRRS (LUR)"
"13111","2026M1-1","LUR","4","8","36","22.2","2","9","165","165","14,000","0","0","4","8","36","22.2","2","9","165","165","14,000","0","0",,,,,,,,,,,,,,,,,,,,,,,"Cape Lisburne (LUR)","Cape Lisburne LRRS (LUR)"
"13115","2014","LVD","10","6","46","13","0.6","4.6","110","110","13,000","0","0","10","6","46","13","0.6","4.6","110","110","13,000","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lime Village (LVD)","Lime Village Airport (LVD)"
"13115","2015","LVD","19","19","123","15.4","1","6.47368421053","138.57894736842","164.31578947368","38,700","3,150","0","19","19","123","15.4","1","6.47368421053","138.57894736842","164.31578947368","38,700","3,150","0",,,,,,,,,,,,,,,,,,,,,,,"Lime Village (LVD)","Lime Village Airport (LVD)"
"13115","2016","LVD","12","5","65","7.7","0.41666666667","5.41666666667","123.5","120.8","18,000","200","0","12","5","65","7.7","0.41666666667","5.41666666667","123.5","120.8","18,000","200","0",,,,,,,,,,,,,,,,,,,,,,,"Lime Village (LVD)","Lime Village Airport (LVD)"
"13115","2017","LVD","10","5","55","9.1","0.5","5.5","124.5","126.2","14,900","0","0","10","5","55","9.1","0.5","5.5","124.5","126.2","14,900","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lime Village (LVD)","Lime Village Airport (LVD)"
"13115","2019","LVD","1","0","9","0","0","9","137",,"2,300","0","0","1","0","9","0","0","9","137",,"2,300","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lime Village (LVD)","Lime Village Airport (LVD)"
"13115","2022","LVD","3","3","22","13.6","1","7.33333333333","168.66666666667","218","7,491","0","0","3","3","22","13.6","1","7.33333333333","168.66666666667","218","7,491","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lime Village (LVD)","Lime Village Airport (LVD)"
"13115","2023","LVD","4","11","26","42.3","2.75","6.5","118.25","104.63636363636","5,891","0","0","4","11","26","42.3","2.75","6.5","118.25","104.63636363636","5,891","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lime Village (LVD)","Lime Village Airport (LVD)"
"13115","2024","LVD","21","28","113","24.8","1.33333333333","5.38095238095","164.61904761905","174.75","34,826","50","0","21","28","113","24.8","1.33333333333","5.38095238095","164.61904761905","174.75","34,826","50","0",,,,,,,,,,,,,,,,,,,,,,,"Lime Village (LVD)","Lime Village Airport (LVD)"
"13115","2025","LVD","19","17","135","12.6","0.89473684211","7.10526315789","199.47368421053","199.64705882353","34,400","0","0","19","17","135","12.6","0.89473684211","7.10526315789","199.47368421053","199.64705882353","34,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lime Village (LVD)","Lime Village Airport (LVD)"
"13115","2026M1-1","LVD","2","1","12","8.3","0.5","6","218","218","2,400","0","0","2","1","12","8.3","0.5","6","218","218","2,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lime Village (LVD)","Lime Village Airport (LVD)"
"13117","2015","LVK","2","5","16","31.3","2.5","8","644","470.6","4,000","0","0","2","5","16","31.3","2.5","8","644","470.6","4,000","0","0",,,,,,,,,,,,,,,,,,,,,,,"Livermore (LVK)","Livermore Municipal (LVK)"
"13117","2016","LVK","2","1","23","4.3","0.5","11.5","553","309","6,237","0","0","1","1","14","7.1","1","14","309","309","2,000","0","0","1","0","9","0","0","9","797",,"4,237","0","0",,,,,,,,,,,,"Livermore (LVK)","Livermore Municipal (LVK)"
"13117","2019","LVK","1","2","8","25","2","8","679","679","1,600","0","0","1","2","8","25","2","8","679","679","1,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Livermore (LVK)","Livermore Municipal (LVK)"
"13117","2020","LVK","2","5","17","29.4","2.5","8.5","340","331","3,400","0","0","2","5","17","29.4","2.5","8.5","340","331","3,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"Livermore (LVK)","Livermore Municipal (LVK)"
"13117","2021","LVK","34","125","414","30.2","3.67647058824","12.17647058824","823.85294117647","1,363.056","126,550","0","0","34","125","414","30.2","3.67647058824","12.17647058824","823.85294117647","1,363.056","126,550","0","0",,,,,,,,,,,,,,,,,,,,,,,"Livermore (LVK)","Livermore Municipal (LVK)"
"13117","2022","LVK","11","36","135","26.7","3.27272727273","12.27272727273","906.09090909091","1,167.58333333333","37,200","0","0","11","36","135","26.7","3.27272727273","12.27272727273","906.09090909091","1,167.58333333333","37,200","0","0",,,,,,,,,,,,,,,,,,,,,,,"Livermore (LVK)","Livermore Municipal (LVK)"
"13117","2023","LVK","6","10","69","14.5","1.66666666667","11.5","677.5","2,066","21,457","0","0","6","10","69","14.5","1.66666666667","11.5","677.5","2,066","21,457","0","0",,,,,,,,,,,,,,,,,,,,,,,"Livermore (LVK)","Livermore Municipal (LVK)"
"13117","2024","LVK","4","20","40","50","5","10","362.75","589","8,000","0","0","4","20","40","50","5","10","362.75","589","8,000","0","0",,,,,,,,,,,,,,,,,,,,,,,"Livermore (LVK)","Livermore Municipal (LVK)"
"13117","2025","LVK","5","17","38","44.7","3.4","7.6","287.8","309.23529411765","7,600","0","0","5","17","38","44.7","3.4","7.6","287.8","309.23529411765","7,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Livermore (LVK)","Livermore Municipal (LVK)"
"13118","2023","LVM","1","2","9","22.2","2","9","314","314","1,800","0","0","1","2","9","22.2","2","9","314","314","1,800","0","0",,,,,,,,,,,,,,,,,,,,,,,"Livingston (LVM)","Livingston Airport (LVM)"
"13120","2019","LVS","1","2","8","25","2","8","1,204","1,204","1,600","0","0","1","2","8","25","2","8","1,204","1,204","1,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Las Vegas (LVS)","Las Vegas Municipal (LVS)"
"13120","2020","LVS","1","2","8","25","2","8","512","512","1,600","0","0","1","2","8","25","2","8","512","512","1,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Las Vegas (LVS)","Las Vegas Municipal (LVS)"
"13121","2014","LWB","648","8,453","21,523","39.3","13.04475308642","33.21450617284","257.19135802469","295.15769549272","4,889,395","13,813","0","647","8,437","21,344","39.5","13.04018547141","32.98918083462","255.27357032458","292.87661491051","4,854,257","13,813","0","1","16","179","8.9","16","179","1,498","1,498","35,138","0","0",,,,,,,,,,,,"Lewisburg (LWB)","Greenbrier Valley (LWB)"
"13121","2015","LWB","621","6,940","21,510","32.3","11.17552334944","34.63768115942","138.55233494364","177.75720461095","4,366,821","17,357","0","621","6,940","21,510","32.3","11.17552334944","34.63768115942","138.55233494364","177.75720461095","4,366,821","17,357","0",,,,,,,,,,,,,,,,,,,,,,,"Lewisburg (LWB)","Greenbrier Valley (LWB)"
"13121","2016","LWB","591","5,652","21,221","26.6","9.56345177665","35.90693739425","154.48054145516","198.73124557679","5,121,606","17,197","0","591","5,652","21,221","26.6","9.56345177665","35.90693739425","154.48054145516","198.73124557679","5,121,606","17,197","0",,,,,,,,,,,,,,,,,,,,,,,"Lewisburg (LWB)","Greenbrier Valley (LWB)"
"13121","2017","LWB","609","5,555","32,162","17.3","9.12151067323","52.81116584565","198.93103448276","260.59153915392","5,999,266","30,780","0","608","5,546","32,150","17.3","9.12171052632","52.87828947368","196.44243421053","258.23620627479","5,995,060","30,780","0","1","9","12","75","9","12","1,712","1,712","4,206","0","0",,,,,,,,,,,,"Lewisburg (LWB)","Greenbrier Valley (LWB)"
