month,day,hour,stadium,city,latitude,longitude,utc_offset_seconds,timezone,timezone_abbreviation,elevation,temperature_2m,relative_humidity_2m,apparent_temperature
6,23,0,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,18.126666666666665,90.86666666666666,19.133333333333333
6,23,1,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,17.046666666666667,93.13333333333334,17.8
6,23,2,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,16.69333333333333,93.93333333333334,17.366666666666667
6,23,3,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,16.386666666666667,94.4,17.013333333333332
6,23,4,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,16.21333333333333,94.53333333333333,16.826666666666664
6,23,5,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,16.213333333333335,94.0,16.8
6,23,6,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,16.633333333333333,92.13333333333334,17.30666666666667
6,23,7,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,17.646666666666665,87.93333333333334,18.493333333333336
6,23,8,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.186666666666664,81.26666666666667,20.2
6,23,9,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.886666666666667,74.13333333333334,21.986666666666668
6,23,10,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,22.38,68.46666666666667,23.706666666666663
6,23,11,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,23.85333333333333,63.733333333333334,25.62
6,23,12,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,25.173333333333332,59.266666666666666,27.233333333333334
6,23,13,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,26.32,54.666666666666664,28.42666666666667
6,23,14,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,26.946666666666665,52.266666666666666,28.746666666666663
6,23,15,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,27.179999999999996,51.86666666666667,28.699999999999996
6,23,16,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,26.973333333333333,53.8,28.186666666666667
6,23,17,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,26.18666666666667,58.06666666666667,27.306666666666672
6,23,18,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,24.86666666666667,65.06666666666666,26.053333333333338
6,23,19,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,23.453333333333333,71.06666666666666,24.713333333333335
6,23,20,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,22.21333333333333,76.46666666666667,23.56
6,23,21,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,21.300000000000004,80.0,22.660000000000004
6,23,22,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.52,84.13333333333334,21.93333333333333
6,23,23,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.259999999999998,88.0,20.486666666666665
6,24,0,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.55333333333333,87.06666666666666,20.71333333333333
6,24,1,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.139999999999997,89.53333333333333,20.459999999999997
6,24,2,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,18.919999999999998,90.06666666666666,20.21333333333333
6,24,3,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,18.853333333333335,90.4,20.28666666666667
6,24,4,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,18.759999999999998,91.06666666666666,20.253333333333337
6,24,5,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,18.813333333333333,91.33333333333333,20.40666666666667
6,24,6,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.279999999999998,89.6,20.886666666666667
6,24,7,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.24666666666667,85.33333333333333,21.953333333333333
6,24,8,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,21.720000000000002,78.53333333333333,23.393333333333334
6,24,9,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,23.066666666666666,71.0,24.64
6,24,10,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,24.279999999999998,64.46666666666667,25.793333333333333
6,24,11,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,25.246666666666666,59.13333333333333,26.819999999999997
6,24,12,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,26.14,56.06666666666667,27.779999999999998
6,24,13,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,26.84666666666667,53.6,28.326666666666668
6,24,14,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,27.406666666666663,51.333333333333336,28.64666666666667
6,24,15,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,27.486666666666665,49.6,28.186666666666664
6,24,16,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,27.293333333333333,48.733333333333334,27.54666666666667
6,24,17,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,26.653333333333332,50.2,26.599999999999998
6,24,18,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,25.646666666666665,55.4,25.799999999999997
6,24,19,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,24.126666666666665,63.6,24.673333333333336
6,24,20,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,22.493333333333332,72.26666666666667,23.34666666666667
6,24,21,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,21.253333333333334,77.93333333333334,22.213333333333335
6,24,22,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.586666666666666,80.73333333333333,21.5
6,24,23,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.026666666666664,84.2,21.08
6,25,0,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.246666666666663,83.93333333333334,21.299999999999997
6,25,1,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.639999999999997,85.6,20.613333333333333
6,25,2,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.280000000000005,87.4,20.279999999999998
6,25,3,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,18.933333333333334,88.6,19.986666666666665
6,25,4,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,18.660000000000004,89.06666666666666,19.639999999999997
6,25,5,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,18.59333333333333,88.73333333333333,19.48
6,25,6,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.060000000000002,87.13333333333334,20.026666666666664
6,25,7,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.033333333333335,84.0,21.219999999999995
6,25,8,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,21.69333333333333,78.46666666666667,23.16
6,25,9,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,23.46666666666666,71.73333333333333,25.146666666666665
6,25,10,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,25.179999999999996,64.46666666666667,27.01333333333333
6,25,11,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,26.39333333333333,58.93333333333333,28.419999999999998
6,25,12,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,27.266666666666666,55.733333333333334,29.526666666666664
6,25,13,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,27.56,55.8,29.92666666666667
6,25,14,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,27.706666666666667,56.666666666666664,30.040000000000003
6,25,15,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,27.780000000000005,56.53333333333333,29.786666666666665
6,25,16,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,28.00666666666667,55.46666666666667,29.713333333333328
6,25,17,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,27.673333333333336,57.266666666666666,29.239999999999995
6,25,18,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,26.793333333333333,61.93333333333333,28.426666666666662
6,25,19,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,25.39333333333333,68.46666666666667,27.219999999999995
6,25,20,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,23.82,74.33333333333333,25.599999999999998
6,25,21,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,22.426666666666666,79.06666666666666,24.073333333333327
6,25,22,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,21.499999999999996,81.8,22.926666666666666
6,25,23,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.81333333333333,82.86666666666666,22.05333333333333
6,26,0,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.466666666666665,85.13333333333334,21.626666666666665
6,26,1,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.386666666666667,85.26666666666667,21.62
6,26,2,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.106666666666666,84.8,21.073333333333334
6,26,3,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.93333333333333,83.26666666666667,20.633333333333333
6,26,4,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.779999999999998,82.0,20.246666666666666
6,26,5,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.773333333333333,81.46666666666667,20.213333333333335
6,26,6,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.006666666666668,81.0,20.560000000000002
6,26,7,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.8,78.46666666666667,21.553333333333335
6,26,8,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,22.08,74.13333333333334,23.013333333333332
6,26,9,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,23.633333333333333,68.46666666666667,24.64
6,26,10,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,24.973333333333333,63.4,26.02
6,26,11,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,25.866666666666667,60.46666666666667,27.046666666666667
6,26,12,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,26.459999999999997,58.46666666666667,27.65333333333333
6,26,13,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,26.926666666666666,57.4,28.08666666666666
6,26,14,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,27.073333333333334,57.266666666666666,28.04
6,26,15,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,26.813333333333336,58.733333333333334,27.5
6,26,16,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,26.066666666666666,61.8,26.533333333333335
6,26,17,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,25.16666666666667,66.33333333333333,25.686666666666667
6,26,18,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,24.13333333333333,72.26666666666667,25.046666666666667
6,26,19,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,23.17333333333333,78.33333333333333,24.6
6,26,20,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,22.373333333333335,82.6,24.166666666666668
6,26,21,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,21.71333333333333,85.06666666666666,23.62
6,26,22,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,21.05333333333333,85.73333333333333,22.620000000000005
6,26,23,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.719999999999995,85.33333333333333,22.040000000000003
6,27,0,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.566666666666663,84.4,20.23333333333333
6,27,1,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.519999999999996,88.46666666666667,20.586666666666662
6,27,2,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.293333333333337,90.2,20.433333333333334
6,27,3,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.2,91.26666666666667,20.40666666666667
6,27,4,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.1,91.86666666666666,20.24666666666667
6,27,5,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.033333333333335,92.0,20.053333333333335
6,27,6,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.173333333333332,91.13333333333334,20.10666666666667
6,27,7,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.726666666666667,88.4,20.579999999999995
6,27,8,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.773333333333333,83.6,21.62
6,27,9,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,21.94,78.06666666666666,22.726666666666667
6,27,10,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,23.09333333333333,72.4,23.866666666666667
6,27,11,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,23.873333333333328,68.73333333333333,24.666666666666668
6,27,12,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,24.393333333333327,66.86666666666666,25.359999999999996
6,27,13,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,24.719999999999995,66.33333333333333,25.866666666666667
6,27,14,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,24.880000000000003,66.13333333333334,25.953333333333333
6,27,15,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,25.060000000000002,65.33333333333333,25.89333333333333
6,27,16,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,24.88,66.2,25.419999999999998
6,27,17,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,24.506666666666664,68.26666666666667,25.013333333333332
6,27,18,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,23.686666666666664,72.06666666666666,24.26
6,27,19,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,22.74,75.33333333333333,23.44
6,27,20,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,21.766666666666662,77.86666666666666,22.48
6,27,21,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.919999999999998,79.13333333333334,21.493333333333332
6,27,22,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.16,79.26666666666667,20.473333333333333
6,27,23,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.81333333333333,81.46666666666667,20.259999999999998
6,28,0,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,18.946666666666665,81.6,19.333333333333336
6,28,1,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,18.459999999999997,77.86666666666666,18.253333333333337
6,28,2,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,18.013333333333335,77.73333333333333,17.7
6,28,3,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,17.613333333333333,77.73333333333333,17.2
6,28,4,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,17.21333333333333,79.13333333333334,16.833333333333336
6,28,5,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,16.993333333333332,81.0,16.70666666666667
6,28,6,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,17.266666666666666,82.6,17.220000000000002
6,28,7,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,18.12666666666667,81.93333333333334,18.42
6,28,8,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.413333333333338,78.73333333333333,19.98
6,28,9,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.766666666666666,74.4,21.64666666666667
6,28,10,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,22.033333333333335,69.93333333333334,23.15333333333333
6,28,11,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,23.173333333333332,66.13333333333334,24.5
6,28,12,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,24.1,62.333333333333336,25.486666666666668
6,28,13,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,24.833333333333332,59.733333333333334,26.220000000000006
6,28,14,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,25.373333333333328,57.53333333333333,26.686666666666667
6,28,15,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,25.69333333333333,56.666666666666664,26.813333333333336
6,28,16,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,25.853333333333335,55.86666666666667,26.66
6,28,17,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,25.720000000000002,57.333333333333336,26.533333333333328
6,28,18,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,25.006666666666668,62.666666666666664,26.04666666666667
6,28,19,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,23.779999999999998,70.13333333333334,25.12666666666667
6,28,20,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,22.279999999999998,77.6,23.77333333333333
6,28,21,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,21.08,82.33333333333333,22.593333333333337
6,28,22,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,20.173333333333332,85.73333333333333,21.673333333333336
6,28,23,Gillette Stadium,Foxborough,42.07381,-71.239075,-14400,America/New_York,GMT-4,84.0,19.506666666666664,84.26666666666667,20.46
6,10,0,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,19.366666666666667,70.4,19.4
6,10,1,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,18.54666666666667,75.93333333333334,18.740000000000002
6,10,2,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,18.046666666666667,77.93333333333334,18.226666666666667
6,10,3,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,17.586666666666666,80.26666666666667,17.886666666666667
6,10,4,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,17.153333333333332,83.06666666666666,17.540000000000003
6,10,5,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,16.906666666666666,85.33333333333333,17.386666666666667
6,10,6,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,17.273333333333333,84.66666666666667,17.779999999999998
6,10,7,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,18.366666666666667,80.13333333333334,18.860000000000003
6,10,8,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,19.82,73.2,20.133333333333336
6,10,9,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,21.319999999999997,66.06666666666666,21.380000000000003
6,10,10,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,22.599999999999998,60.266666666666666,22.466666666666665
6,10,11,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,23.806666666666665,54.666666666666664,23.666666666666668
6,10,12,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,24.806666666666665,50.06666666666667,24.673333333333336
6,10,13,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,25.69333333333333,46.13333333333333,25.44666666666667
6,10,14,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,26.40666666666667,43.266666666666666,25.886666666666667
6,10,15,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,26.92666666666667,41.333333333333336,26.139999999999997
6,10,16,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,27.086666666666666,40.0,25.853333333333335
6,10,17,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,26.913333333333334,39.2,25.320000000000004
6,10,18,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,26.30666666666667,40.06666666666667,24.59333333333334
6,10,19,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,25.13333333333333,43.0,23.7
6,10,20,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,23.64,47.93333333333333,22.58
6,10,21,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,22.14,53.53333333333333,21.466666666666672
6,10,22,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,21.146666666666665,57.86666666666667,20.713333333333335
6,10,23,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,20.186666666666664,64.86666666666666,20.12
6,11,0,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,19.206666666666663,70.93333333333334,19.119999999999997
6,11,1,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,19.006666666666668,68.66666666666667,18.8
6,11,2,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,18.653333333333332,71.86666666666666,18.559999999999995
6,11,3,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,18.413333333333338,74.8,18.52
6,11,4,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,18.053333333333335,77.0,18.180000000000003
6,11,5,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,17.566666666666666,78.8,17.66
6,11,6,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,17.53333333333334,77.4,17.42
6,11,7,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,18.166666666666668,74.46666666666667,18.173333333333336
6,11,8,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,19.580000000000002,69.06666666666666,19.619999999999997
6,11,9,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,21.066666666666666,63.733333333333334,21.199999999999996
6,11,10,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,22.446666666666665,57.8,22.57333333333333
6,11,11,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,23.459999999999997,53.0,23.62666666666666
6,11,12,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,24.053333333333335,50.2,24.113333333333333
6,11,13,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,24.386666666666667,49.2,24.246666666666666
6,11,14,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,24.526666666666667,49.06666666666667,24.206666666666667
6,11,15,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,24.726666666666674,48.8,24.313333333333336
6,11,16,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,24.833333333333336,48.266666666666666,24.24666666666667
6,11,17,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,24.8,48.06666666666667,24.09333333333334
6,11,18,Lincoln Financial Field,Philadelphia,39.89455,-75.18826,-14400,America/New_York,GMT-4,1.0,24.439999999999998,49.46666666666667,23.826666666666668
